unique_id,MetaARIMA(0.0),MetaARIMA(0.1),MetaARIMA(0.2),MetaARIMA(0.3),MetaARIMA(0.4),MetaARIMA(0.5),MetaARIMA(0.6),MetaARIMA(0.7),MetaARIMA(0.8),MetaARIMA(0.9),MetaARIMA(1.0),AutoARIMA
T000000,1.0221098147484382,1.0221098147484382,1.0221098147484382,1.0380631985788225,1.0234938174531296,2.3070113207030074,0.7184087279125188,0.7184087279125188,0.7184087279125188,0.7184087279125188,0.7184087279125188,0.7184087279125188
T000001,0.5802256444624677,0.5802256444624677,0.5802256444624677,0.5802256444624677,0.5525934824055727,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.6610075602467115,0.6302798637755809
T000002,1.4847906261195738,1.4847906261195738,1.4847906261195738,1.4847906261195738,0.7106584109478251,0.5850942180073349,0.7106584109478251,0.7106584109478251,0.29899799980367375,0.29899799980367375,0.29899799980367375,0.7498324729326424
T000003,1.2313954265952711,1.2313954265952711,1.2313954265952711,0.6662892732001563,1.245674568896637,0.6662892732001563,0.6662892732001563,0.8730744052304914,0.8730744052304914,0.8730744052304914,0.8730744052304914,0.8730744052304914
T000004,1.7091881169117396,2.282788114901883,2.3096018763573647,2.4884611299554704,2.520019681790457,2.5198578005596364,2.5614289074206598,1.358290436702272,1.358290436702272,1.358290436702272,1.358290436702272,1.816378058663533
T000005,1.7706712616881675,1.7706712616881675,0.867720034994998,0.867720034994998,0.737473142433956,0.737473142433956,0.8538807220997425,0.9533611667458269,0.9533611667458269,0.9533611667458269,0.9533611667458269,1.1243849887463249
T000006,0.470166682906544,0.470166682906544,0.8991603398768516,0.8991603398768516,0.5936830109726312,0.37584248134644527,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.26248732509123907,0.57111672347501
T000007,0.3144016691302892,0.3144016691302892,0.3144016691302892,0.2229246517655545,0.15077963299197963,0.15077963299197963,0.15077963299197963,0.15077963299197963,0.15077963299197963,0.15077963299197963,0.15077963299197963,0.30663269541469235
T000008,0.4875582018402878,0.4875582018402878,0.5124127676611132,0.5124127676611132,0.5124127676611132,0.5124127676611132,0.5124127676611132,0.48730509340067435,0.48730509340067435,0.48730509340067435,0.48730509340067435,0.48730509340067435
T000009,1.4150750586508167,1.4150750586508167,1.4150750586508167,1.3733597751203073,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,0.6662314639027648,1.48067672832751
T000010,2.292603792599749,2.292603792599749,2.291857833241571,2.291857833241571,2.2109117214079386,2.223133438568104,2.223133438568104,2.223133438568104,2.223133438568104,2.223133438568104,2.223133438568104,2.60775796728033
T000011,0.6902896255733788,0.6902896255733788,0.6902896255733788,0.6902896255733788,0.6902896255733788,0.6902896255733788,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.5350959265789721,0.2474289826730907
T000012,4.04961550818807,4.04961550818807,4.04961550818807,3.9504328147105343,3.9504328147105343,4.2319595295073205,4.2319595295073205,4.162099762293401,4.162099762293401,4.162099762293401,4.162099762293401,4.162099762293401
T000013,0.45577057152503875,0.45577057152503875,0.46954382672988104,0.46954382672988104,0.46954382672988104,0.42727250641525294,0.42727250641525294,0.42727250641525294,0.42727250641525294,0.42727250641525294,1.1403092473853975,0.6979452527950952
T000014,0.7905375313007879,0.7905375313007879,0.9196384337754457,0.9196384337754457,0.9196384337754457,1.7192309347519497,0.5504371177179304,0.5504371177179304,0.5504371177179304,0.7496232076424898,0.7496232076424898,0.7142795557035375
T000015,1.143667451927012,1.143667451927012,0.26341958115180186,0.26341958115180186,0.6405586119545814,0.535479829171519,0.45505480136824195,0.45505480136824195,0.45505480136824195,0.45505480136824195,0.3375515684397894,0.4810150863682722
T000016,0.28381880233800666,0.28381880233800666,0.28381880233800666,0.3075678635937766,0.3075678635937766,0.25753823739118265,0.25753823739118265,0.25753823739118265,0.25753823739118265,0.25753823739118265,0.25753823739118265,0.50187632685458
T000017,0.5481130074087522,0.5481130074087522,0.49153989291432815,0.4971929727323036,0.4971929727323036,0.4971929727323036,0.499471863392216,0.499471863392216,0.499471863392216,0.6742411983625101,0.6742411983625101,0.6742411983625101
T000018,1.7183645809803478,1.4637762485104415,1.797069470426568,1.9027698475321178,1.9027698475321178,3.025182830061356,3.025182830061356,3.00450492498669,3.00450492498669,3.00450492498669,3.00450492498669,1.8553782483101182
T000019,1.4947205233544363,1.4947205233544363,1.4947205233544363,1.4991887988594839,1.355977254963566,1.4353050872271242,1.4353050872271242,1.4353050872271242,1.4353050872271242,1.4353050872271242,1.4353050872271242,0.1412088578616159
T000020,2.4067888417441545,2.4067888417441545,2.4067888417441545,2.4091018019397814,1.1912671582785916,1.1912671582785916,1.1912671582785916,1.5846252644933205,1.5846252644933205,1.5846252644933205,1.5846252644933205,2.423757770789603
T000021,0.31922511321167146,0.31922511321167146,0.31922511321167146,0.2843111107522171,0.2843111107522171,0.2843111107522171,0.31922511321167146,0.31922511321167146,0.31922511321167146,0.31922511321167146,0.31922511321167146,0.3767477966957802
T000022,1.2168718985480604,2.1750513720205404,2.4577372855961266,2.4577372855961266,2.60245216034142,2.60245216034142,2.286522556056507,2.0890397895880364,2.0890397895880364,2.0890397895880364,2.0890397895880364,2.0890397895880364
T000023,1.0550505275341637,1.0550505275341637,1.0085234113481527,1.0085234113481527,1.2878982714634486,0.4168816780444166,0.4168816780444166,0.4168816780444166,0.8776470281609254,1.2252558491571695,1.2252558491571695,0.8460279264316799
T000024,5.67192727741708,5.67192727741708,4.933581166391048,4.933581166391048,4.933581166391048,5.115694937534857,5.115694937534857,5.115694937534857,4.19418039420749,4.19418039420749,4.19418039420749,5.093901339116032
T000025,1.4276681875785202,1.4276681875785202,1.4276681875785202,1.4276681875785202,1.5881739936045445,1.5881739936045445,1.5881739936045445,1.4642473120931392,1.4642473120931392,1.4642473120931392,1.4642473120931392,1.4276681875785202
T000026,1.219211329429763,1.219211329429763,1.219211329429763,1.0607529572480567,1.1802539379011947,1.1802539379011947,1.1802539379011947,1.1802539379011947,1.1802539379011947,1.1802539379011947,1.1802539379011947,2.1083724538052326
T000027,2.716030982279076,2.716030982279076,2.7807002998515924,2.7807002998515924,2.568615954506431,2.6304895424614005,2.697012304386135,2.6100559739771536,2.6100559739771536,2.554370841360293,2.554370841360293,2.554370841360293
T000028,0.88014872252943,0.88014872252943,0.88014872252943,0.6651453796602169,0.6598346893642668,0.7518952096475847,0.7518952096475847,0.7518952096475847,0.7518952096475847,0.7518952096475847,0.7518952096475847,0.6276037289294935
T000029,1.6429605195878603,1.5313739751288462,1.3688520967690927,1.4918186395666433,1.412480383510792,1.412480383510792,1.412480383510792,1.5900278679618514,1.5900278679618514,1.5900278679618514,1.5900278679618514,1.6072109806715205
T000030,8.963892174550102,2.4053125221619567,2.4053125221619567,2.4053125221619567,2.4053125221619567,2.4053125221619567,2.4053125221619567,2.4053125221619567,2.4053125221619567,2.4053125221619567,2.4053125221619567,4.417255644571346
T000031,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.23129257403621825,0.19256150883996712
