unique_id,MetaARIMA(3),MetaARIMA(10),MetaARIMA(25),MetaARIMA(50),MetaARIMA(100),MetaARIMA(150),MetaARIMA(200),MetaARIMA(250),MetaARIMA(300),MetaARIMA(350),AutoARIMA
T000000,1.2855827417237893,1.3723743873533105,1.329077988211626,1.329077988211626,1.3723743873533105,1.1579946834576829,1.1579946834576829,1.2855827417237893,1.2855827417237893,1.2855827417237893,1.2862850238932706
T000001,0.9403797481564721,0.949433853060036,1.0089373351086521,1.0089373351086521,0.9438419448476518,0.8598588133142553,1.0089373351086521,1.0089373351086521,1.0089373351086521,1.0089373351086521,0.9014219091384764
T000002,0.4564781454622197,0.5178535482677725,0.4564781454622197,0.7343339992296004,0.7343339992296004,0.7343339992296004,0.7343339992296004,0.7343339992296004,0.7343339992296004,0.7343339992296004,1.5618050937228047
T000003,0.8047801410481094,0.8391205928452483,0.9218800141264814,0.9218800141264814,0.9218800141264814,0.9218800141264814,0.9218800141264814,0.9218800141264814,0.8047801410481094,0.9218800141264814,1.3572090734456395
T000004,0.6878538088452752,0.7382983611016299,0.7116727252980571,0.7382983611016299,0.6878538088452752,0.6878538088452752,0.7382983611016299,0.6878538088452752,0.7009317814936081,0.7382983611016299,0.6463929768792274
T000005,1.4491243801213207,0.8515264790382598,0.8515264790382598,0.8515264790382598,1.4491243801213207,1.4491243801213207,0.8515264790382598,0.8515264790382598,1.4491243801213207,1.4491243801213207,1.8024669461189775
T000006,0.20440648731392072,0.2729804963254981,0.3239527363563354,0.5175939647234425,0.19980986874102355,0.26017021974268073,0.2729804963254981,0.20440648731392072,0.20440648731392072,0.20440648731392072,0.46365662074838265
T000007,0.5565212769214707,0.5565212769214707,0.49806641587152123,0.5565212769214707,0.5565212769214707,0.474242998322173,0.474242998322173,0.474242998322173,0.4940086510208224,0.49806641587152123,0.2197070129737882
T000008,0.48542458052365545,0.4847346313869632,0.5044224798644928,1.1209429563482693,0.45012619497575557,0.5314742702060828,0.5044224798644928,0.5044224798644928,0.5044224798644928,0.4714529626263115,0.854342907371806
T000009,1.2839134490982493,1.2839134490982493,1.2839134490982493,1.2839134490982493,1.2839134490982493,1.2839134490982493,0.8602142897159075,1.2839134490982493,1.2839134490982493,0.8602142897159075,1.1022091947787367
T000010,1.046629366809815,1.0519502736289474,1.068380623022875,1.046629366809815,1.068380623022875,1.0430309852565325,1.0430309852565325,1.046629366809815,1.068380623022875,1.0430309852565325,0.9692996180101705
T000011,0.5407177722662685,0.515676715739455,0.515676715739455,0.8565268531492689,0.5407177722662685,0.5407177722662685,0.8597637033854839,0.8597637033854839,0.5407177722662685,0.5407177722662685,0.5793612425605693
T000012,0.3594507312940801,0.4011462493458982,0.4011462493458982,0.41880568170392674,0.41880568170392674,0.3594507312940801,0.3594507312940801,0.3594507312940801,0.3594507312940801,0.3594507312940801,0.3352087136837115
T000013,1.4176241043977835,1.3855102093684675,1.4336668395134033,1.4336668395134033,1.3175282680882572,1.4532640879740821,1.3763769577175167,1.3763769577175167,1.3175282680882572,1.3175282680882572,1.256385137334939
T000014,0.29920361005023255,0.29920361005023255,0.2952353748824679,0.2952353748824679,0.30969375713619063,0.33206808525519327,0.2935258842978381,0.2952353748824679,0.2971893764985989,0.2765810010655918,0.22506094009495586
T000015,1.1690580846079912,1.1690580846079912,0.995584955679889,1.096493568862416,1.8581396388656932,1.3587276238326442,1.4211954151622905,1.4211954151622905,1.0425739202971087,0.982171100535106,0.9008983709642346
T000016,1.6348318230440848,1.2347207556377358,1.4141295127965687,1.268624562920397,1.4141295127965687,1.2626948821570259,1.4141295127965687,1.2626948821570259,1.2626948821570259,1.2626948821570259,1.3709194728219163
T000017,0.2541620150391549,0.5599153989703858,0.5599153989703858,0.5611642906558327,0.5611642906558327,0.5611642906558327,0.5599153989703858,0.5599153989703858,0.5611642906558327,0.5599153989703858,0.3583989684977664
T000018,0.8814795569783787,0.8830875711370967,0.8814795569783787,0.8814795569783787,0.8814795569783787,0.8814795569783787,0.8814795569783787,0.8814795569783787,0.8814795569783787,0.9018400883189543,0.8409931388898815
T000019,1.0581780062688577,1.0031641270203522,1.0425923961590782,1.0458801038240075,1.041639361946078,1.0458801038240075,1.0458801038240075,1.0458801038240075,1.0503221110356742,1.0503221110356742,1.0492314413159212
T000020,0.632535613798867,0.6309730667067549,0.6197151082024634,0.6263670328153712,0.6197151082024634,0.6197151082024634,0.6197151082024634,0.6289417225990472,0.6197151082024634,0.6197151082024634,0.7717039796374118
T000021,0.8467584409491417,0.865209227112699,0.8224412218894114,0.8269169750748172,0.8131872139456965,0.8669195138451951,0.8224412218894114,0.8669195138451951,0.8224412218894114,0.8224412218894114,0.7594049374122336
T000022,1.0169441375807255,1.0989365908566426,0.9302513330043423,1.0108616461295448,1.0989365908566426,1.1059958018001463,1.1059958018001463,1.1059958018001463,1.1059958018001463,0.9571958937380108,1.0074331561175875
T000023,0.815051714048278,0.7490563663107124,0.815051714048278,0.6426657471583915,0.7636441881708391,0.7401429426911924,0.7765536886056518,0.7765536886056518,0.7248770824959467,0.7248770824959467,0.7487725670515021
T000024,0.6620960972685155,0.6812276661375166,0.6620960972685155,0.6663140903255274,0.6678779585371838,0.6678779585371838,0.6663140903255274,0.6663140903255274,0.6663140903255274,0.6664628032452118,0.6688702827450537
T000025,0.6674158196094732,0.6674158196094732,0.6823063433503834,0.6674158196094732,0.6657239257339286,0.6674158196094732,0.6657239257339286,0.6657239257339286,0.6657239257339286,0.6657239257339286,0.6546059748041307
T000026,0.8191551173169032,0.8137271610250215,0.9371318685164185,0.9342393722781885,0.9371318685164185,0.9436888327307537,0.8137271610250215,0.9371318685164185,0.9902225274387938,0.9289854919789164,1.2922112230539955
T000027,2.4180440416676205,2.39500678077102,2.4180440416676205,2.3994974909387725,2.4180440416676205,2.4180440416676205,2.3206169311549303,2.409835131588977,2.3992744721436705,2.390661243260264,2.9322232002963915
T000028,1.190528921688543,1.2000907671399272,1.1849761109890857,1.1861598118766328,1.2000907671399272,1.1703225627940217,1.1861598118766328,1.1861598118766328,1.1861598118766328,1.1861598118766328,1.197059797889067
T000029,0.3863776591894058,0.3692080760115639,0.3823590893471671,0.35835181707312513,0.3637297665906214,0.3637297665906214,0.39416651743803915,0.35835181707312513,0.35835181707312513,0.35835181707312513,0.39796218604557176
