unique_id,Meta-Regr,MetaARIMA,No-PCA,Reg-Chain,No-SH,MonteCarlo,MO-Regr,AutoARIMA
T000000,0.31272640394902634,0.7392892625274846,0.3192261041769893,0.7184087279125188,0.7392892625274846,0.7392892625274846,0.33993034084713847,0.7184087279125188
T000001,0.6610075602467115,0.45670521491510874,0.5802256444624677,0.8098180152160839,0.45670521491510874,0.35743550115277567,0.35743550115277567,0.6302798637755809
T000002,0.7240019269352174,0.3472678930100902,0.7840693369562564,0.5759083325793057,0.3472678930100902,0.48007588089956643,0.7487315886714974,0.7498324729326424
T000003,1.5554335900566436,0.731430850263031,1.2967974568570195,0.731430850263031,0.731430850263031,0.731430850263031,1.3383887048355887,0.8730744052304914
T000004,2.9944775646115196,2.369947446721964,2.46639728404087,1.7627059894442647,2.369947446721964,1.782477535486042,2.520138134231039,1.816378058663533
T000005,2.2788195505913817,0.4092152507534438,2.1014110212575954,0.8538807220997425,0.4092152507534438,0.4092152507534438,0.4092152507534438,1.1243849887463249
T000006,0.19429122546633598,0.7641200385972384,0.20614502077013716,0.7641200385972384,0.7641200385972384,0.7641200385972384,0.8010217003391121,0.57111672347501
T000007,0.3624686793012456,0.31213226319903337,0.3983347112544998,0.31213226319903337,0.31213226319903337,0.2857296271413556,0.3204722559938282,0.30663269541469235
T000008,0.663833024923046,0.48730509340067435,0.6725440181227536,0.48730509340067435,0.48730509340067435,0.48730509340067435,0.5319925453776766,0.48730509340067435
T000009,0.6408841479227804,1.48067672832751,0.6600057780553612,1.48067672832751,1.48067672832751,1.48067672832751,0.6227610893455615,1.48067672832751
T000010,2.223133438568104,2.223133438568104,2.3454948888895695,2.223133438568104,2.223133438568104,2.6564007088003727,2.2035707906099393,2.60775796728033
T000011,0.6902896255733788,0.69386945131665,0.2223912591032962,0.22585908420248124,0.69386945131665,0.28111885896088257,0.22585908420248124,0.2474289826730907
T000012,4.009587863662005,4.150925399199704,3.503677821504239,4.337660837599018,4.150925399199704,4.150925399199704,3.4454489177674996,4.162099762293401
T000013,0.4218139568548802,0.36427143149951347,0.3578214917621232,0.4041219123172032,0.36427143149951347,0.8352684201988899,0.36413625497375046,0.6979452527950952
T000014,0.5504371177179304,0.7465057821220548,0.7572136610092897,1.621407512816893,0.7465057821220548,0.6293448908324785,1.6632931017318142,0.7142795557035375
T000015,0.42389240740525264,0.42389240740525264,0.5404322045640351,0.42389240740525264,0.42389240740525264,0.42389240740525264,0.4301055208618666,0.4810150863682722
T000016,0.32089647593587317,0.2547211149885704,0.3095262567604788,0.28381880233800666,0.2547211149885704,0.5585559662802791,0.28381880233800666,0.50187632685458
T000017,0.46505097930605893,0.6105158527039172,0.47716218674059085,0.5647050545207027,0.6105158527039172,0.6105158527039172,0.5376763346183101,0.6742411983625101
T000018,3.00450492498669,1.9016799666751667,3.025182830061356,1.9016799666751667,1.9016799666751667,2.1406505320974314,1.8553782483101182,1.8553782483101182
T000019,1.355977254963566,1.5166950762499112,1.444130951441416,1.557993199193136,1.5166950762499112,0.12753317469909112,1.0895690492291912,0.1412088578616159
T000020,2.4802168580890234,2.373829401515856,2.423757770789603,1.5836826542889322,2.373829401515856,1.2881703814498007,2.3454489348871834,2.423757770789603
T000021,0.2518743776596308,0.5421116309722138,0.31922511321167146,0.2903407891455063,10.619011387535046,0.3570394618231912,0.2961218197319907,0.3767477966957802
T000022,2.0890397895880364,2.0890397895880364,1.938650306911831,2.286522556056507,2.0890397895880364,2.1504228346418244,2.0890397895880364,2.0890397895880364
