unique_id,MetaARIMA(0.05),MetaARIMA(0.12),MetaARIMA(0.2),MetaARIMA(0.27),MetaARIMA(0.35),MetaARIMA(0.42),MetaARIMA(0.5),MetaARIMA(0.58),MetaARIMA(0.65),MetaARIMA(0.72),MetaARIMA(0.8),MetaARIMA(0.88),MetaARIMA(0.95),AutoARIMA
T000000,0.43807689564959196,1.0282432969117223,0.5837994163778045,0.4950337280148093,1.2848735197409042,0.6515323000208264,0.6515323000208264,0.6515323000208264,0.6515323000208264,0.6515323000208264,0.6515323000208264,0.43807689564959196,0.43807689564959196,1.2848735197409042
T000001,8.032590093383835,8.032590093383835,8.032590093383835,8.032590093383835,8.032590093383835,8.032590093383835,8.029411764705882,8.029411764705882,8.029411764705882,8.029411764705882,8.029411764705882,8.213845701748971,8.18979207948933,8.029411764705882
T000002,1.5953864423117725,1.9493045489375591,1.766152777240263,1.766152777240263,2.115534190396353,1.871608114152314,2.093136424945562,1.8638860263048127,1.8638860263048127,1.8638860263048127,1.871608114152314,1.871608114152314,1.9870410760987953,1.768661421432537
T000003,2.972237506425611,2.972237506425611,2.972237506425611,2.972237506425611,3.1493132833524777,2.0867111349380063,2.0867111349380063,1.6685389129928665,1.6685389129928665,2.331282521578626,1.6685389129928665,1.6685389129928665,1.8832147240697517,1.4478094260993062
T000004,1.005672799302772,1.005672799302772,1.005672799302772,1.005672799302772,1.0170384178341176,1.6293658377709672,1.6293658377709672,1.6293658377709672,1.6293658377709672,1.8279072786080595,1.8279072786080595,1.8279072786080595,1.005672799302772,1.6293658377709672
T000005,0.516032117345489,0.6328430313708052,1.0606177364057296,0.516032117345489,0.516032117345489,0.5941202128693547,0.9603070082359277,0.9603070082359277,0.9603070082359277,1.1577630029791284,1.1200592952784711,1.1200592952784711,0.516032117345489,0.7599627925193386
T000006,0.5513677215153838,0.5513677215153838,0.807800751879699,0.807800751879699,0.7368856914248044,0.9629917261857126,0.9629917261857126,0.9629917261857126,0.9629917261857126,0.9629917261857126,0.9629917261857126,0.9629917261857126,1.1080827067669174,1.1080827067669174
T000007,1.3422275859993245,0.7447614043164175,0.7490037325611876,0.7490037325611876,0.7490037325611876,0.7490037325611876,0.7490037325611876,0.7920695573175259,1.0168364958722453,1.0168364958722453,1.0168364958722453,0.7830691462750654,0.7459820401938839,1.3481052533393314
T000008,1.277513231910765,1.3882710990677956,1.1278556031020834,1.1278556031020834,1.6863975117066743,1.2457344247514115,1.2457344247514115,1.2097230887905903,1.1924411472889922,1.151469663952798,1.2676904829643378,1.2165865360897277,1.2676904829643378,1.165147845436772
T000009,3.4237820497602773,3.4237820497602773,3.4237820497602773,3.4237820497602773,3.4237820497602773,3.4237820497602773,3.4237820497602773,3.4237820497602773,2.0825942467667167,2.288900659682894,3.104482094703296,3.104482094703296,3.4237820497602773,3.5156535704578418
T000010,1.342565008746085,0.7447449374707069,0.7490567382000848,0.7490567382000848,0.7490567382000848,0.7490567382000848,0.7490567382000848,0.7920912392317694,1.0166975287993245,1.0166975287993245,1.0166975287993245,0.7830765624239869,0.7460314979314745,1.3480362551969811
T000011,0.3733898765209933,2.136986301369863,0.46217807058635957,0.3733898765209933,0.8015735836220419,0.8015735836220419,0.8015735836220419,0.8015735836220419,0.8015735836220419,0.544415765172163,0.544415765172163,0.544415765172163,0.3733898765209933,0.5997273690999858
T000012,3.348643006263048,3.348643006263048,3.348643006263048,3.348643006263048,3.331384231508674,3.461204743756769,3.461204743756769,3.461204743756769,3.461204743756769,3.451092182714728,3.484973592339572,3.484973592339572,3.3786359169181615,3.4501334935927095
T000013,1.677746930463588,1.5734374713483292,1.5734374713483292,1.5734374713483292,1.5734374713483292,1.5734374713483292,1.5734374713483292,1.5734374713483292,1.5734374713483292,1.7434674351622979,1.7434674351622979,1.5734374713483292,1.5734374713483292,2.3161743194974647
T000014,1.1789100760991782,1.0296228046091482,0.9168249826245988,0.9168249826245988,0.9168249826245988,0.9168249826245988,1.0296228046091482,1.0296228046091482,0.977535999948989,1.3811292086354943,1.3811292086354943,1.0296228046091482,1.6364543926515427,1.2970420258057458
T000015,0.8371904534470141,0.8371904534470141,0.6029363440459012,0.6029363440459012,0.6029363440459012,1.0143037384487705,1.0143037384487705,1.0399950170647962,0.8071735222084696,0.8071735222084696,0.6954222183731062,1.5058760863132292,1.0143037384487705,0.6540952828102281
T000016,1.008130428268946,0.5020478766727355,0.5020478766727355,0.5020478766727355,0.5020478766727355,0.5020478766727355,0.5020478766727355,1.1170981381010294,1.1170981381010294,1.1170981381010294,1.1170981381010294,0.3005410902938971,0.3005410902938971,0.8243292241772514
T000017,0.7624532944031687,0.7703551495167942,0.7703551495167942,0.7703551495167942,0.7703551495167942,0.6048869746640739,0.6048869746640739,1.2166475896102793,1.211498017608766,0.9476417778334695,0.9476417778334695,0.6048869746640739,0.7703551495167942,1.388145196438578
T000018,1.3964252010532807,0.7422608078751484,0.7422608078751484,0.7422608078751484,0.7422608078751484,1.5241822745085511,0.36258970612448993,0.45996315438999585,0.7017652313692917,0.7017652313692917,0.7954270685591973,0.7954270685591973,0.7102826129867745,0.45996315438999585
T000019,0.5160105125976376,0.6328617497200364,1.0606547207416825,0.5160105125976376,0.5160105125976376,0.5941218341496661,0.9602841614441889,0.9602841614441889,0.9602841614441889,1.1577620708368113,1.1200489190603016,1.1200489190603016,0.5160105125976376,0.759941624107031
T000020,1.8804302620999909,1.8804302620999909,1.8804302620999909,1.8804302620999909,1.8804302620999909,1.8804302620999909,1.2648281555197731,1.14815594169587,1.141178986547795,1.141178986547795,1.3767094956604702,1.8804302620999909,2.0243683439838436,1.14815594169587
T000021,1.4756841994442935,1.4756841994442935,1.1367767746649116,1.1367767746649116,1.1367767746649116,1.1367767746649116,1.150967333880089,1.3178564726745456,1.3178564726745456,1.3178564726745456,1.2241660118104332,1.1367767746649116,1.1367767746649116,1.1707334019064168
T000022,0.8780224821938349,1.782375693320051,2.6911376804647626,2.6911376804647626,1.5047597372856225,1.426884815710841,1.426884815710841,1.426884815710841,1.5047597372856225,1.317211920754135,1.317211920754135,2.3693261063826303,1.2372561035774872,1.4804768285311072
T000023,0.6506927917513899,0.6404870844555451,0.7109521958176444,0.6409369672361186,0.6409369672361186,0.6614324129325035,1.10646200146309,1.10646200146309,1.10646200146309,1.10646200146309,1.10646200146309,0.7115066334075733,0.7115066334075733,1.10646200146309
T000024,1.3386106103796669,1.3386106103796669,1.3386106103796669,1.3386106103796669,1.3386106103796669,1.3834666150302048,1.3834666150302048,1.3834666150302048,1.3834666150302048,1.3834666150302048,1.3834666150302048,1.3834666150302048,1.3834666150302048,0.6170195109001209
T000025,1.1743363645636071,1.1743363645636071,1.1743363645636071,1.1743363645636071,1.1743363645636071,1.227616662697425,1.227616662697425,1.227616662697425,1.227616662697425,0.9664065053962696,1.227616662697425,1.227616662697425,1.227616662697425,0.5484048629710704
T000026,1.134205160843499,1.134205160843499,1.134205160843499,1.134205160843499,1.134205160843499,1.134205160843499,0.8935330121775128,0.8935330121775128,0.8935330121775128,0.8935330121775128,0.8596152917206373,1.134205160843499,1.134205160843499,0.8935330121775128
T000027,1.7089421121954198,1.7089421121954198,1.5041945445646954,1.3742945661074113,1.3358191179570829,1.3090124342327392,1.2898743180039254,1.3090124342327392,1.3090124342327392,1.3090124342327392,1.3090124342327392,1.3090124342327392,1.3742945661074113,1.2326695441511828
T000028,0.6963545107981232,0.7200981621906416,0.7200981621906416,0.7200981621906416,0.7200981621906416,0.7200981621906416,0.5482234994345838,0.5482234994345838,0.5482234994345838,0.5105375114223468,0.4790118601815136,0.6757483835421741,0.6757483835421741,0.5105375114223468
T000029,0.6142947966623191,0.6220777982140584,0.6220777982140584,0.6220777982140584,0.6220777982140584,0.5749513262029181,0.44550332630981265,0.47798053867746026,0.5080199373748046,0.5080199373748046,0.4219569367569729,0.6441292505630466,0.6441292505630466,0.51124412454931
T000030,1.3342723153798175,1.2829074945459382,1.2856527750178686,1.2856527750178686,1.2856527750178686,1.2856527750178686,1.2968942653869027,1.379093324899706,1.3741523181046005,1.3741523181046005,1.432473401415181,1.2882243741467525,1.2868605755386349,1.3851721519968219
T000031,0.5693098829257176,1.4175744340016674,1.4175744340016674,1.4175744340016674,1.4175744340016674,1.4175744340016674,0.5693098829257176,0.5693098829257176,0.5693098829257176,0.40346503830904845,0.40346503830904845,0.5693098829257176,0.5693098829257176,0.40346503830904845
T000032,1.1924883039679819,1.337047455573325,0.7704907567631403,0.7704907567631403,2.0985401850489422,2.0985401850489422,0.826688133589123,0.6858204253686736,0.6858204253686736,0.6918396572247885,0.7252664430826025,0.7741323305849404,0.7741323305849404,0.7831138538324715
T000033,0.867568327366517,0.867568327366517,1.850484208837978,1.850484208837978,0.8710620884209133,0.883297211939846,1.1022190655616435,1.1022190655616435,1.1022190655616435,0.8385238868622806,0.8324769428830515,1.854757661675386,1.850484208837978,0.8613338192419825
T000034,2.8027972798607035,2.8027972798607035,3.030001957281493,2.8027972798607035,2.4649910417720675,2.4649910417720675,2.4649910417720675,2.4649910417720675,2.4649910417720675,2.0599696728103973,2.0599696728103973,2.0599696728103973,2.8027972798607035,2.463246907473826
T000035,0.40376380785391186,0.40376380785391186,0.4027385344922555,0.4027583363708291,0.4027385344922555,1.807174921213036,1.807174921213036,1.807174921213036,1.807174921213036,2.1190135609293774,0.4271028369554671,1.0538581270836447,0.4532813962122957,0.40376380785391186
T000036,2.6301422352085657,2.3076645977687726,2.339976042054273,2.339976042054273,2.339976042054273,2.339976042054273,2.333794309943969,2.5206758974681374,2.5206758974681374,2.5814337841291595,2.3821706693349465,2.339976042054273,2.3821706693349465,2.5201714043805734
T000037,2.737969172982537,2.737969172982537,2.737969172982537,2.737969172982537,3.1825584465318886,3.072367123834822,3.072367123834822,3.247531973115749,2.7419432063293807,2.7419432063293807,2.7419432063293807,3.072367123834822,2.737969172982537,3.612109320009346
T000038,2.3230048779598356,2.3230048779598356,2.3230048779598356,2.3230048779598356,2.3230048779598356,1.8666014480940503,1.19889391257223,1.19889391257223,1.19889391257223,1.5489268439692414,1.5489268439692414,1.5489268439692414,1.8666014480940503,1.2429225334167917
T000039,0.7256343304133923,0.3539470658711016,0.3539470658711016,0.3539470658711016,0.3539470658711016,0.3539470658711016,0.3539470658711016,0.33648585180630874,0.33648585180630874,0.44927943927363734,0.44927943927363734,0.3539470658711016,0.3302636817274336,0.2873093005661057
T000040,0.9868168486787519,0.4750284885549321,0.4750284885549321,0.4750284885549321,0.4750284885549321,0.6850687407683749,0.4132441666060914,0.3325105366183196,0.3325105366183196,0.3325105366183196,0.3325105366183196,0.3325105366183196,0.4750284885549321,0.4675269218478517
T000041,0.44334130587737447,0.23961863192700003,0.43507369182839517,0.39846454974702755,0.39846454974702755,0.39846454974702755,0.5618548225668155,0.5092690207371136,0.5092690207371136,0.6295093352531934,0.6450593300733197,0.20039555643316978,0.41885873545519914,0.19439428678748982
T000042,2.744065315096432,2.8293731007833416,2.8823329990163136,2.8823329990163136,2.8823329990163136,2.8823329990163136,2.8293731007833416,2.8573068315653214,2.8293731007833416,2.8293731007833416,2.8573068315653214,2.8573068315653214,2.8756441007583087,2.6682661832580243
T000043,3.4194741917698352,3.4490074016903067,3.3875570861764195,3.3875570861764195,3.3875570861764195,3.6217450563097926,3.1819902388140124,3.1819902388140124,2.1151767273502116,3.1819902388140124,3.1819902388140124,3.1819902388140124,3.354577063256244,3.3875570861764195
