unique_id,Meta-Regr,MetaARIMA,No-PCA,Reg-Chain,No-SH,MonteCarlo,MO-Regr,AutoARIMA
T000000,3.345642504149684,3.387193412066891,3.5130602619895153,3.387193412066891,3.387193412066891,3.558201248043798,3.387193412066891,3.5130602619895153
T000001,2.1728393674672764,2.440221217495022,2.261473903460032,2.440221217495022,2.3317916345624807,2.227696531420996,2.2117135938747587,2.1595053437270186
T000002,1.4398108477495384,1.4325420532967457,1.4677040279474438,1.4398108477495384,1.4325420532967457,0.6232072646668786,1.4398108477495384,2.2161752580847875
T000003,1.5969828606578604,0.7167814286117205,0.6723063110106998,1.5969828606578604,0.7167814286117205,2.276908690857778,1.8496559371267336,3.402593159183047
T000004,4.344518305401514,5.168127431765647,4.471237928322356,4.942239587916086,5.168127431765647,5.168127431765647,4.942239587916086,4.3766517219061845
T000005,2.094243477053087,2.18396955343821,0.9903785867577249,2.094243477053087,2.18396955343821,1.2113865860205977,1.097335974505325,2.324101633451328
T000006,1.0703897636249264,1.418675369124525,1.2199224074642938,1.418675369124525,1.418675369124525,1.1790168768438674,1.0703897636249264,0.7764696870793254
T000007,0.147216672967971,0.147216672967971,0.24382569264869378,0.2718804908264092,0.147216672967971,0.147216672967971,0.2718804908264092,0.4024326807361102
T000008,0.7713628916932649,0.836893182080003,0.7544255289994081,0.7713628916932649,0.836893182080003,0.836893182080003,0.836893182080003,0.6403574319608956
T000009,1.2619123054052956,1.199488983979988,1.0262251535337874,1.2619123054052956,1.199488983979988,1.199488983979988,1.2619123054052956,1.5974528642444161
T000010,2.355225525621663,2.355225525621663,0.9369468248842592,0.907684485842003,2.355225525621663,0.907684485842003,1.363649561379532,3.1398667242035976
T000011,0.5886755566836733,1.7014967892025656,0.32428004440511843,1.7014967892025656,1.7014967892025656,1.7014967892025656,0.5886755566836733,2.005508239321306
T000012,0.29536257120355935,0.32931404324488306,0.2748312957888326,0.30911489667247843,0.32931404324488306,0.32931404324488306,0.32931404324488306,0.3250127530167656
T000013,3.886393938485852,1.1289522115229758,4.89584625080447,1.1321475706309896,1.1289522115229758,1.8620062087602414,1.545967302605753,4.882173353364397
T000014,0.901170431743072,0.9285962493776051,0.9990124213190601,0.9285962493776051,0.9285962493776051,0.9285962493776051,0.9285962493776051,0.8344874805961869
T000015,1.4879399554154418,2.5431603881378777,1.6712938884690134,2.548564620862494,2.5431603881378777,2.5431603881378777,1.7458041623477998,1.7458041623477998
T000016,0.7753118682939502,0.7797793696232643,0.7777077894604947,0.7753118682939502,0.7797793696232643,0.7797793696232643,0.7797793696232643,1.1215265404425845
T000017,2.0618725488589824,0.8402978439850147,2.707529788404755,0.6580869236290214,0.8402978439850147,1.0029020067020704,0.8402978439850147,1.2489170997032837
T000018,0.9079974604682916,1.0808277896712655,1.0130702875033637,1.0808277896712655,1.0808277896712655,1.0808277896712655,1.0808277896712655,1.0808277896712655
T000019,0.8389170562974577,0.6701104741085673,0.4960519577026687,0.5146257702260362,0.6701104741085673,0.5747134802175361,0.5156991162918834,0.4808418303805043
T000020,2.191928375824351,1.2173367261330725,1.641787859957461,1.2173367261330725,1.2173367261330725,1.2819731064463695,1.2173367261330725,1.641787859957461
T000021,1.3865160894560535,1.3927712333070277,1.2749314672297558,1.6304621478709624,1.3927712333070277,2.4949084429381942,1.6304621478709624,1.3176204854721498
T000022,1.4765890056281907,0.9550009697277047,1.2303140543639757,1.4625455534756813,0.9550009697277047,2.200984950364341,1.1099561062576304,1.260960201675425
T000023,2.2326915904077036,2.3067784463119665,2.232214553140014,2.270889667276415,2.3067784463119665,3.0365042237731714,2.6680722076394536,2.714653094441018
T000024,1.0744027924396848,0.8263207109321565,0.8281475493665363,0.8263207109321565,0.8263207109321565,0.6652185692437672,1.0227491242622366,0.4647479439666059
T000025,1.6762865585854716,2.0031064052118284,2.0031064052118284,2.0031064052118284,2.198751801155646,1.6408791143878045,1.9844655778408904,1.9033099484483467
T000026,0.7956931885115286,0.7082071487797982,0.6337759917716551,0.7266799905131374,0.7082071487797982,0.8714991298510765,0.7956931885115286,0.7159465517764781
T000027,0.3502284132378335,0.42338823220913496,0.4656899664380661,1.5582760398184263,6.7903576724875245,1.0221704102898668,0.9948896389096429,0.38096900663206096
T000028,2.285768177136677,0.7116027972147001,0.7365345699489576,0.8340118565561127,0.7116027972147001,0.9826747797242179,0.7953969769241697,1.6336066784869974
T000029,0.5848696401888296,0.7035744563729885,0.6389401616705591,0.7035744563729885,0.7035744563729885,1.1606701300260873,0.7035744563729885,0.5942644826016048
T000030,0.7043372519659681,0.6788095139539069,0.7189106366206628,0.7893785950537117,0.6788095139539069,0.6788095139539069,0.8733950469948771,0.8690565838139352
T000031,0.7812957376748173,0.7043243749445246,0.837448805427677,0.5338937981926584,0.7043243749445246,1.4107577941683047,0.7812957376748173,0.7043243749445246
T000032,0.715600843833777,0.7465951124936852,0.7166728148929208,0.7465951124936852,0.7465951124936852,0.5619863526407944,0.7465951124936852,0.4286475349096725
T000033,1.2304937012767818,1.1607981306860722,0.9435934134393268,0.6512335097381824,1.1607981306860722,1.1607981306860722,0.612365056903816,0.9277272576436862
T000034,0.21033857644475307,0.15377771021912218,0.18474322301793714,0.15377771021912218,0.15377771021912218,0.19821057223985492,0.15377771021912218,0.18167075280242237
T000035,0.7907502633894997,1.9815814903432656,1.376641821193745,1.1369025511757855,1.8148901473815873,2.118347608682864,1.5697162919497274,2.098492701881743
T000036,0.9675069385922929,0.7909946949906118,0.7898055081913298,0.6835249435392152,0.7909946949906118,0.7007832399971076,0.7909946949906118,0.8479156622047083
T000037,2.936852234853111,2.776894854551082,3.268185346570678,2.776894854551082,2.776894854551082,3.2775272142443095,2.776894854551082,3.35298694300064
T000038,0.9719825604677488,1.1733666526670607,1.3072043364027566,1.1733666526670607,1.1733666526670607,0.8925167487645081,1.1733666526670607,1.0190424729041712
T000039,5.168567878353877,4.680094464945908,5.375465887769748,4.475629864444345,4.6650373777771,4.475629864444345,4.475629864444345,5.067276918587777
T000040,0.47846850710633093,0.48951538205785494,0.262987360002226,0.48603264786834455,0.5217344383437934,0.8011666802982218,0.48603264786834455,0.46179836163719556
T000041,6.4181006433206775,6.547593570192285,6.12365148339729,6.547593570192285,6.547593570192285,6.547593570192285,6.547593570192285,6.101667600384199
T000042,1.8493783501709982,1.9585004514795514,2.3223106221864533,2.0195043767505703,1.9585004514795514,1.9585004514795514,2.0350663787732035,2.0082524985964456
T000043,4.801738490214045,4.052447748267439,4.770079444821474,4.0222802938689455,4.052447748267439,4.052447748267439,4.0416714822186455,4.265310446098863
T000044,3.2214755475286663,3.972816083033114,3.4738797490070397,3.577413581032653,3.972816083033114,3.2723363880717287,3.972816083033114,3.240240612860127
T000045,0.6210014054498653,0.6210014054498653,0.8469847113764529,0.6210014054498653,0.6210014054498653,0.6210014054498653,0.6210014054498653,0.7713447266203964
T000046,0.9914365850372242,0.33881933738551107,0.4013591270379956,0.3482283955913318,0.33881933738551107,0.33881933738551107,0.3250119766732307,0.33881933738551107
T000047,0.45363010729137987,0.4492602227801378,0.458917996495862,0.5151722012781937,0.4492602227801378,0.43673017434622674,0.4492602227801378,0.43673017434622674
T000048,1.7892985814608617,1.7892985814608617,1.1596942398851016,1.2281908391433465,1.7892985814608617,1.7892985814608617,1.2281908391433465,1.2376242852538761
T000049,2.6734875420405437,2.6734875420405437,2.729925009195792,2.6734875420405437,2.6734875420405437,2.6734875420405437,2.6734875420405437,2.51383628898539
T000050,0.69342565577894,0.5929835801622908,0.5533185465069357,0.5929835801622908,0.5929835801622908,0.5929835801622908,1.1503820789883508,0.5929835801622908
