unique_id,MetaARIMA(0.05),MetaARIMA(0.12),MetaARIMA(0.2),MetaARIMA(0.27),MetaARIMA(0.35),MetaARIMA(0.42),MetaARIMA(0.5),MetaARIMA(0.58),MetaARIMA(0.65),MetaARIMA(0.72),MetaARIMA(0.8),MetaARIMA(0.88),MetaARIMA(0.95),AutoARIMA
T000000,1.250601636931847,1.200367748871401,1.1382852726487638,1.1382852726487638,1.2104062535444413,1.2855827417237893,1.3723743873533105,1.1579946834576829,1.1494726229125165,1.1811335318862752,1.1688850029001498,1.1579946834576829,1.1285073122211018,1.2862850238932706
T000001,0.8809413595001314,0.9284207548411799,0.9197700802937391,0.9675106791666452,0.9438419448476518,0.9438419448476518,0.9438419448476518,0.9197700802937391,0.8598588133142553,0.8598588133142553,0.8598588133142553,0.8598588133142553,0.8598588133142553,0.9014219091384764
T000002,0.7672908056262117,0.9472204617655569,0.4503446286169429,0.5178535482677725,0.7343339992296004,0.8110251846200871,0.7343339992296004,0.7343339992296004,0.7343339992296004,0.7343339992296004,0.43331399095642426,0.7343339992296004,0.5402065816666992,1.5618050937228047
T000003,1.0162047004947627,0.8368494544845136,0.787685227203587,0.787685227203587,0.8391205928452483,0.787685227203587,0.9218800141264814,0.7812578427748271,0.9218800141264814,0.9218800141264814,0.7634031836222549,1.3837395500109568,0.8368494544845136,1.3572090734456395
T000004,0.8392815840417103,0.8026263332330644,0.7760639589243007,0.7382983611016299,0.6969730009090195,0.7382983611016299,0.6878538088452752,0.6878538088452752,0.6878538088452752,0.6878538088452752,0.6878538088452752,0.6828683127569364,0.6828683127569364,0.6463929768792274
T000005,0.9820653105738424,0.8515264790382598,0.8515264790382598,1.0728500194618584,1.1252155567198858,0.8515264790382598,1.4491243801213207,1.1252155567198858,0.8515264790382598,0.8515264790382598,0.8515264790382598,0.8178250499231776,1.0777379886257792,1.8024669461189775
T000006,0.2824107915335993,0.19980986874102355,0.5175939647234425,0.2792774469543905,0.2792774469543905,0.2792774469543905,0.19980986874102355,0.37461086073458855,0.2729804963254981,0.2729804963254981,0.25408189322513397,0.25408189322513397,0.2147254757410364,0.46365662074838265
T000007,0.45585115348006894,0.45585115348006894,0.5202787043578564,0.5202787043578564,0.543451783340524,0.49806641587152123,0.5565212769214707,0.474242998322173,0.49806641587152123,0.49806641587152123,0.49806641587152123,0.474242998322173,0.4689201892626669,0.2197070129737882
T000008,0.44958887861178,0.44958887861178,0.4761480699955471,0.4761480699955471,0.4714529626263115,0.4876231317634439,0.45012619497575557,1.1209429563482693,1.1209429563482693,1.1209429563482693,0.5314742702060828,1.0860350934061775,0.5290750218162501,0.854342907371806
T000009,1.1848201311213458,0.8762359036356316,0.8078236111022017,0.8783428896977982,0.8783428896977982,0.8602142897159075,1.2839134490982493,0.8602142897159075,0.8602142897159075,0.8602142897159075,0.8602142897159075,0.8602142897159075,0.8545683993634268,1.1022091947787367
T000010,0.9823165666670366,1.0430309852565325,1.0559997896737627,1.0559997896737627,0.9823165666670366,1.0335944348053658,1.068380623022875,1.068380623022875,1.068380623022875,1.068380623022875,1.0399558366556505,1.0694990922315932,1.147581084004883,0.9692996180101705
T000011,0.42948719809066666,0.5190706129654997,0.5429557860561913,0.8560391944805571,0.8597637033854839,0.8597637033854839,0.5407177722662685,0.515676715739455,0.8597637033854839,0.8597637033854839,0.5429557860561913,0.8597637033854839,0.8346716138291636,0.5793612425605693
T000012,0.3508857192351713,0.4162261109836597,0.4076377266638581,0.4054037654547353,0.4054037654547353,0.41880568170392674,0.41880568170392674,0.41788381480202413,0.35847313251273716,0.3594507312940801,0.41880568170392674,0.3571691339860044,0.3571691339860044,0.3352087136837115
T000013,1.4156026545322895,1.481438885048053,1.3855102093684675,1.3855102093684675,1.4336668395134033,1.465412450154187,1.3175282680882572,1.3586687081978743,1.3186479218559193,1.3186479218559193,1.4481948941285052,1.415846828136833,1.463423851080246,1.256385137334939
T000014,0.3018140013857349,0.29378427874396584,0.28915106060304785,0.2952353748824679,0.2952353748824679,0.2952353748824679,0.30969375713619063,0.29920361005023255,0.2952353748824679,0.2952353748824679,0.2952353748824679,0.2952353748824679,0.30855692650593924,0.22506094009495586
T000015,1.414650678589436,1.1598337393880132,1.364489593026448,1.096493568862416,1.3051767116396062,1.1598337393880132,1.8581396388656932,1.2435264024221044,2.7461815280265824,2.7461815280265824,2.7461815280265824,0.982171100535106,1.1598337393880132,0.9008983709642346
T000016,1.3869386161374242,1.4141295127965687,1.408172836546128,1.408172836546128,1.4085772960658467,1.4084874129815224,1.4141295127965687,1.7407541484053775,1.7407541484053775,1.7407541484053775,1.7407541484053775,1.3911257135361548,1.2251771664883435,1.3709194728219163
T000017,0.3333864485555125,0.3844935654667545,0.36872763596044145,0.36872763596044145,0.36872763596044145,0.3206663636811913,0.5611642906558327,0.5611642906558327,0.5611642906558327,1.00840159621104,1.00840159621104,0.2931537825043724,0.3333864485555125,0.3583989684977664
T000018,0.8973727029965104,0.9021822552372661,0.9023544496052043,0.8827165724102736,0.8827165724102736,0.8814795569783787,0.8814795569783787,0.9023544496052043,0.8830875711370967,0.8962493252768476,0.8830875711370967,0.8830875711370967,0.9026301680798231,0.8409931388898815
T000019,1.064768656266485,1.064768656266485,1.0554113519094097,1.064768656266485,1.0469379537916539,1.0469379537916539,1.041639361946078,1.0458801038240075,1.041639361946078,1.0599496534108197,1.0718368107700575,0.8892987329581583,1.0425923961590782,1.0492314413159212
T000020,0.7329191442786538,0.6271768451866516,0.6225938635209788,0.6391310015561096,0.6197151082024634,0.6197151082024634,0.6197151082024634,0.6197151082024634,0.6197151082024634,0.6262323966519106,0.6262323966519106,0.6391310015561096,0.6190809367797635,0.7717039796374118
T000021,0.8818044092530289,0.8732328493749711,0.8287556875130031,0.8683374589968316,0.8131872139456965,0.8596705199604339,0.8131872139456965,0.8322650139622603,0.865209227112699,0.8683374589968316,0.8683374589968316,0.8818044092530289,0.8224412218894114,0.7594049374122336
T000022,1.0288076856445874,0.9350043121073893,0.9462083984787841,0.9462083984787841,0.9462083984787841,1.0169441375807255,1.0989365908566426,1.0108616461295448,1.1059958018001463,1.0169441375807255,1.0169441375807255,1.0169441375807255,1.0176671648138549,1.0074331561175875
