unique_id,MetaARIMA(1),MetaARIMA(2),MetaARIMA(5),MetaARIMA(10),MetaARIMA(20),MetaARIMA(30),MetaARIMA(40),MetaARIMA(50),MetaARIMA(75),MetaARIMA(94),AutoARIMA
T000000,1.125326483595212,1.0974044501972444,1.0974044501972444,1.0974044501972444,1.0974044501972444,1.0974044501972444,0.960139357627696,1.2674279508751607,1.2674279508751607,1.4066246440889405,0.9495269714509343
T000001,0.5170454582446545,0.5170454582446545,0.5170454582446545,2.071294956265075,1.5214486706771875,1.5214486706771875,1.5214486706771875,1.5214486706771875,1.5214486706771875,1.5214486706771875,0.49748515319614145
T000002,1.8274267059565892,2.051089416392087,2.051089416392087,2.051089416392087,2.051089416392087,2.051089416392087,2.020499287860433,2.020499287860433,2.020499287860433,2.020499287860433,1.8529186801370467
T000003,2.1019848744887706,2.1019848744887706,2.0573305003929323,2.0573305003929323,2.0833827195838683,1.7689383018937754,1.5689390363545277,1.5689390363545277,1.5689390363545277,1.5689390363545277,2.249830179581461
T000004,1.6118270028267883,1.6118270028267883,1.8475833153701984,2.0716277386193154,2.0716277386193154,2.0716277386193154,2.0760669362720594,2.0760669362720594,2.0014798840160437,1.9172522940260313,1.8850736667432746
T000005,0.9211455320109966,1.0469124802279455,1.2741772280412251,1.2741772280412251,1.2741772280412251,0.7699262925280388,0.7699262925280388,0.6274535969908126,0.6274535969908126,0.6274535969908126,1.0469124802279455
T000006,1.0615946121978717,1.0615946121978717,1.0216660843631185,1.0216660843631185,1.0216660843631185,1.1982942233208556,1.1982942233208556,1.1982942233208556,1.119187810235656,1.0002807672896854,1.0002807672896854
T000007,0.6554659951543337,0.6554659951543337,0.6554659951543337,0.4752782159377803,0.4752782159377803,0.4752782159377803,0.4752782159377803,0.4752782159377803,0.4752782159377803,0.4752782159377803,0.6518672341182482
T000008,0.6212102755718841,0.7148624690774452,0.7148624690774452,0.7148624690774452,0.7148624690774452,0.7148624690774452,0.6833494651612342,0.6833494651612342,0.7108821329063245,0.7108821329063245,0.7139031044346115
T000009,0.5098545676329185,0.4644761033083607,0.5515515408836874,0.5515515408836874,0.5515515408836874,0.5515515408836874,0.5515515408836874,0.5515515408836874,0.4804511661451101,0.4804511661451101,0.4078405802674096
