unique_id,MetaARIMA(0.0),MetaARIMA(0.1),MetaARIMA(0.2),MetaARIMA(0.3),MetaARIMA(0.4),MetaARIMA(0.5),MetaARIMA(0.6),MetaARIMA(0.7),MetaARIMA(0.8),MetaARIMA(0.9),MetaARIMA(1.0),AutoARIMA
T000000,1.2138658162916502,1.2138658162916502,1.2138658162916502,1.2087117596536758,1.2087117596536758,1.2855827417237893,1.2855827417237893,1.295631619295554,1.295631619295554,1.2862850238932706,1.2862850238932706,1.2862850238932706
T000001,1.0019317207979823,0.8598588133142553,0.8598588133142553,0.8598588133142553,0.8598588133142553,0.8598588133142553,1.0089373351086521,1.0089373351086521,1.0089373351086521,1.011374688090843,1.0090305151211891,0.9014219091384764
T000002,0.6677792675082648,0.6677792675082648,0.6677792675082648,0.6677792675082648,1.1426905345730827,0.5402065816666992,0.7343339992296004,0.7343339992296004,0.8110251846200871,0.4564781454622197,0.4564781454622197,1.5618050937228047
T000003,0.8047801410481094,0.8047801410481094,0.8047801410481094,0.8047801410481094,0.8047801410481094,0.8047801410481094,1.0942220847133417,0.8391205928452483,0.787685227203587,1.3005890261099446,1.3005890261099446,1.3572090734456395
T000004,0.8176964568469065,0.8176964568469065,0.8176964568469065,0.8176964568469065,0.7711718472795627,0.8026263332330644,0.6878538088452752,0.6878538088452752,0.7326447905769918,0.6698256691544795,0.6698256691544795,0.6463929768792274
T000005,0.7610313636381156,0.7610313636381156,1.1965739417331402,1.1712726987329771,1.1712726987329771,1.1712726987329771,0.8515264790382598,1.454425888718393,0.8515264790382598,0.8515264790382598,0.8515264790382598,1.8024669461189775
T000006,0.6345671143858147,0.3354635817385273,0.23018799174920151,0.23018799174920151,0.23018799174920151,0.2729804963254981,0.2729804963254981,0.5175939647234425,0.2729804963254981,0.2729804963254981,0.2729804963254981,0.46365662074838265
T000007,0.4043416201543095,0.4043416201543095,0.4043416201543095,0.4043416201543095,0.4043416201543095,0.5565212769214707,0.5152236692942178,0.5152236692942178,0.39350948078459214,0.39350948078459214,0.41500054861650115,0.2197070129737882
T000008,0.49097090193938825,0.49097090193938825,0.49097090193938825,0.49097090193938825,0.49097090193938825,0.4718241251713776,0.4718241251713776,0.5044224798644928,0.5314742702060828,0.4859364304456743,0.47645595438451405,0.854342907371806
T000009,1.1565418839604904,1.1565418839604904,1.1565418839604904,1.1565418839604904,1.1565418839604904,0.8545683993634268,0.8602142897159075,1.2839134490982493,0.8489402647023078,1.3192629970285943,0.8783428896977982,1.1022091947787367
T000010,1.2656524912674705,1.2656524912674705,1.2656524912674705,1.055152350254003,1.068380623022875,0.9823165666670366,1.0713616055206325,1.068380623022875,1.068380623022875,1.068380623022875,0.9692996180101705,0.9692996180101705
T000011,1.0123029018493472,0.5913265535097095,0.723809797819147,0.723809797819147,0.723809797819147,0.515676715739455,0.515676715739455,0.8597637033854839,0.8597637033854839,0.5341317059329126,0.5341317059329126,0.5793612425605693
T000012,0.3582301770401767,0.3582301770401767,0.3582301770401767,0.3582301770401767,0.4011462493458982,0.41880568170392674,0.41880568170392674,0.3594507312940801,0.3594507312940801,0.3594507312940801,0.4193788687745887,0.3352087136837115
T000013,1.3486409482350608,1.3486409482350608,1.3486409482350608,1.417378595589245,1.417378595589245,1.417378595589245,1.3186479218559193,1.3586687081978743,1.3586687081978743,1.3586687081978743,1.3586687081978743,1.256385137334939
T000014,0.28852852387470757,0.28852852387470757,0.28852852387470757,0.28852852387470757,0.2935258842978381,0.29920361005023255,0.3072025135953788,0.30855692650593924,0.3072025135953788,0.2737551365447396,0.3017196103951052,0.22506094009495586
T000015,1.4211954151622905,1.4211954151622905,1.4211954151622905,1.4211954151622905,1.1690580846079912,1.1690580846079912,1.0503399035945309,1.0503399035945309,0.8891933679678288,1.2435264024221044,1.2435264024221044,0.9008983709642346
T000016,1.4128931678313614,1.4128931678313614,1.4128931678313614,1.4128931678313614,1.4128931678313614,1.4128931678313614,1.4141295127965687,1.5520092158196956,1.6348318230440848,1.6348318230440848,1.6348318230440848,1.3709194728219163
