unique_id,MetaARIMA(3),MetaARIMA(10),MetaARIMA(25),MetaARIMA(50),MetaARIMA(100),MetaARIMA(150),MetaARIMA(200),MetaARIMA(250),MetaARIMA(300),MetaARIMA(350),AutoARIMA
T000000,3.5133548594339326,3.5130602619895153,3.5130602619895153,3.5130602619895153,3.387193412066891,3.4164004903033374,3.387193412066891,3.4386954104740894,3.5130602619895153,3.5130602619895153,3.5130602619895153
T000001,2.1959322096863145,2.130240405014809,2.2117135938747587,2.440221217495022,2.440221217495022,2.2117135938747587,2.440221217495022,2.2117135938747587,2.2117135938747587,2.556900898678735,2.1595053437270186
T000002,1.4398108477495384,1.4398108477495384,1.4398108477495384,1.4398108477495384,1.4325420532967457,1.4325420532967457,1.4398108477495384,1.4398108477495384,1.4398108477495384,1.4398108477495384,2.2161752580847875
T000003,1.121364163221077,1.5969828606578604,1.8496559371267336,1.5969828606578604,0.7167814286117205,0.7167814286117205,1.5969828606578604,1.5969828606578604,1.5969828606578604,0.7167814286117205,3.402593159183047
T000004,3.1094441036057954,5.168127431765647,5.168127431765647,5.168127431765647,5.168127431765647,5.172988384245224,5.172988384245224,5.172988384245224,5.172988384245224,5.172988384245224,4.3766517219061845
T000005,2.094243477053087,1.9717498845689945,1.9717498845689945,2.090187011688065,2.18396955343821,1.9717498845689945,2.234226538494682,1.9717498845689945,2.094243477053087,2.121671193531836,2.324101633451328
T000006,1.418675369124525,1.1285515375113864,0.9469806551097996,1.1948693122252894,1.418675369124525,1.3905977510957106,1.18859187005694,1.18859187005694,0.9419027641629373,0.9419027641629373,0.7764696870793254
T000007,0.1954721054815447,0.2760160061307891,0.2718804908264092,0.147216672967971,0.147216672967971,0.147216672967971,0.147216672967971,0.147216672967971,0.147216672967971,0.147216672967971,0.4024326807361102
T000008,0.7713628916932649,0.7713628916932649,0.4786577487374086,0.836893182080003,0.836893182080003,0.836893182080003,0.836893182080003,0.836893182080003,0.836893182080003,0.836893182080003,0.6403574319608956
T000009,2.008375001412822,1.2619123054052956,2.008375001412822,2.008375001412822,1.199488983979988,2.008375001412822,2.008375001412822,2.008375001412822,1.2619123054052956,2.008375001412822,1.5974528642444161
T000010,2.355225525621663,2.355225525621663,2.355225525621663,2.355225525621663,2.355225525621663,2.355225525621663,2.355225525621663,2.355225525621663,2.355225525621663,2.355225525621663,3.1398667242035976
T000011,1.7014967892025656,0.5886755566836733,1.694817315055471,1.7014967892025656,1.7014967892025656,1.7014967892025656,1.694817315055471,1.7014967892025656,1.7014967892025656,0.5886755566836733,2.005508239321306
T000012,0.3360960068720955,0.30911489667247843,0.28587436898151003,0.34068596975277254,0.32931404324488306,0.28587436898151003,0.30911489667247843,0.34068596975277254,0.32931404324488306,0.32931404324488306,0.3250127530167656
T000013,1.5120356236824477,1.545967302605753,1.545967302605753,1.5240224117075243,1.1289522115229758,0.7921592763100809,1.545967302605753,1.545967302605753,1.545967302605753,1.545967302605753,4.882173353364397
T000014,0.901170431743072,0.9990124213190601,1.0141055551458154,1.0141055551458154,0.9285962493776051,1.0141055551458154,1.0141055551458154,0.9990124213190601,0.901170431743072,0.901170431743072,0.8344874805961869
T000015,2.3948123622267037,2.3948123622267037,2.3948123622267037,2.5431603881378777,2.5431603881378777,2.401012400696159,2.401012400696159,2.5431603881378777,2.5431603881378777,2.5431603881378777,1.7458041623477998
T000016,0.7753118682939502,0.7740874337715228,0.7958490085300258,0.7811394309932715,0.7797793696232643,0.7797793696232643,0.7740874337715228,0.7811394309932715,0.7811394309932715,0.7811394309932715,1.1215265404425845
T000017,1.2489170997032837,0.8402978439850147,0.8402978439850147,1.2489170997032837,0.8402978439850147,0.8402978439850147,0.8402978439850147,0.8402978439850147,0.8402978439850147,0.6580869236290214,1.2489170997032837
T000018,1.159125413393181,1.2052016470318554,1.0808277896712655,1.0808277896712655,1.0808277896712655,1.0808277896712655,1.0808277896712655,1.0808277896712655,1.0808277896712655,1.0808277896712655,1.0808277896712655
T000019,0.6701104741085673,0.5156991162918834,0.6701104741085673,0.6701104741085673,0.6701104741085673,0.6701104741085673,0.6701104741085673,0.6701104741085673,0.6515951739107516,0.6515951739107516,0.4808418303805043
