unique_id,hurst,series_length,unitroot_pp,unitroot_kpss,hw_alpha,hw_beta,hw_gamma,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nonlinearity,lumpiness,alpha,beta,arch_acf,garch_acf,arch_r2,garch_r2,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1
Q1,1.1268188360015021,36,-1.5034568587936006,0.8680724273977842,0.9999999850988388,0.0,1.3919199894437007e-08,1.0462325188065449,1,4,0.9876543694440808,1.1814386981167101e-06,5.268856268960564,-0.976794966458838,-0.1718607171131628,0.21444533322481724,0.16911123654278803,4,3,0.9119052300281217,0.003189622731435637,0.48630087517462695,-0.07019800900589741,1.5538775694319609,0.02390634575830638,0.9999999850988386,0.0,,,,,12,0.25573931518284126,1,0.7398003970191134,0.939422120394314,4.019022075049651,0.037937106712400914,0.021339898496101413,-0.48720519240336857,0.2584598324955328,0.7295409743317803
Q10,0.9636008358173035,36,-0.34518798793627326,0.973632095931685,0.9999999850988386,4.06820641477051e-16,1.3965603260782959e-08,1.0459193000249998,1,4,0.9937648963479259,1.4618666409559866e-07,5.732496149702714,0.5062679247080126,-0.10139053929782715,0.5955160095152523,0.4879367958968085,3,2,0.8756064737656937,0.12274942970235939,0.5571091986993361,-0.034795603386269434,1.110146601856179,0.01482410272281383,0.8017899046563494,6.748070525693958e-17,,,,,6,0.4511940900986408,3,0.9008522583949999,0.9192129804567986,3.6005011086851124,-0.07792131848569132,0.33178918226163756,-0.39666877430024083,0.5360179604837273,0.6873375286779669
Q100,0.9744185451364207,36,-0.2962869698029402,0.8568471349764211,0.9999999850988388,0.0,7.84490681180898e-11,0.9631298594563513,1,4,0.9863836645067203,2.3943439317533743e-07,4.965691108308664,1.2802553570331325,-0.10360850171688396,0.2173235857362371,0.7827291670215916,4,1,0.9463808596421736,0.44148946339234457,0.8658714737607356,0.27534143610720385,0.1145364239290485,0.009132166986963265,0.6987920603904104,4.2942045939749424e-13,,,,,3,0.44993625499432904,3,0.8826955298037296,0.828032210123599,2.73055390657427,-0.386144317099685,1.549149780296936,-0.7493916813771244,3.2921342594955365,0.6306836114858851
Q101,1.1219339472625276,36,-1.3040426427706533,0.8976908450013928,0.8690755528503368,0.0,0.0,1.0332861924163625,1,4,0.9843404773010562,1.6684576579617655e-06,5.2021946640749075,-1.010912845831971,-0.3105410069147145,0.309154463446839,0.6683500258925879,4,1,1.0681642458684943,0.4507395455867322,0.8562987809237045,0.22176551082862717,5.421773469200945,0.0012884121695668164,0.5902631512030891,2.3660876083769504e-15,,,,,3,0.37497811287760713,3,0.7790354469865026,0.8686701204059756,3.5334306506703603,-0.48816242046801056,1.3180412696795618,-0.7847577810942027,2.420704889489771,0.7212035734254643
Q102,1.0169787509613606,36,-2.147591254645434,0.9506329783511119,0.847748533398876,0.1943956717000522,3.439153254597288e-18,1.0513285901096063,1,4,0.9953158837811278,2.6314739890228128e-08,5.575000745366353,-1.2341547353710605,-0.3328508555385685,1.1250283976232298,0.7177251260168132,3,1,0.8744009818923624,0.2618376954186806,0.6620023867978537,-0.055312908668599246,1.9748646165632238,0.0015718305008052737,0.929851509791682,9.944354551167476e-13,,,,,5,0.38211302979744227,1,0.8318436810600658,0.909892263936055,3.758860694827856,-0.009781753692633146,0.7923864263352379,-0.2740203274140671,0.9005879932248781,0.7100619444968542
Q103,0.9117615835621119,36,-29.20395165906782,0.46547364972669425,1.4901161193847656e-08,9.051701703322031e-10,0.0,0.4960666264808995,1,4,0.7161565629252125,0.00019910849131673868,2.709549641667654,-0.2669511859714863,-0.5039364812270355,0.44284520059410554,0.6589759415934651,2,1,0.07777067780827533,0.39352691290567554,0.9926096112202749,0.03148127894222773,0.8487930960990462,2.702286626616295,1.4901161193847656e-08,1.0130050339759538e-08,,,,,5,0.8809787849126945,9,0.7070896949266074,0.2036795090858995,0.13635771647392336,-0.4940874193957223,0.29431609625942096,-0.6474075101659423,0.47351415866017105,0.06938809109573417
Q104,0.8915153969587262,36,-19.64603599784582,0.4111836448360334,0.4336773995764745,1.5974221738682304e-15,2.876601509433348e-15,0.5384665603109833,1,4,0.7180839459918444,0.000557914269861244,-2.482968260397299,-1.384256796258178,-0.40880883433724907,0.39882214453974196,0.5172584917109585,4,2,0.26283205424304557,0.3040590951459493,0.8064884963521782,0.06558393474558355,0.43156014885289085,1.5127187214453162,1.4901268043440364e-08,4.053784579626304e-19,,,,,4,0.772467138691355,15,0.21525708109186137,0.4172068414082712,0.3647411155246714,-0.21875810977097143,0.5019571706469727,-0.428700272337877,0.5009175255974749,0.24491161775125841
Q105,0.7348361218738392,36,-34.987260079330326,0.3443816165851401,0.2275558499778335,0.0,0.0,0.3248900250487109,1,4,0.5953352933071041,0.00026600974256313207,1.84773872333446,0.34732788895129796,-0.5637390071065296,1.279060391819285,0.607442423208846,4,1,0.12490041690211917,0.6904926937922065,1.4137158053826275,0.2683678131875967,1.0658317052492894,2.5997785485256975,0.26750757154958194,0.26750757154958194,,,,,3,0.820474151677172,13,0.35465129825362673,0.03256765689641084,0.35863767014429226,-0.6072869661817996,1.0187540635696721,-0.7390958521563581,1.5802986316064775,0.2952426223799019
Q106,0.7878789634907021,37,-20.81886698204928,0.24871754334104618,0.8585864147646292,0.0,0.0,0.5337925769567529,1,4,0.8441518673485287,3.3726438942687646e-05,-0.7775341604329418,-4.118538822708625,-0.31705781576533015,0.6768526447301303,0.3871726217888424,4,3,0.4634442536460619,0.4568214363834738,0.836746824235007,0.23693429232898766,1.5747587092943005,0.7650922564957732,0.21240740427884763,0.21240740427884758,,,,,3,0.6859812226585312,12,0.46984159126267755,0.44934070194448317,0.5124221746101844,-0.419832070246816,0.982617851017013,-0.8175725213545474,2.1042239426395244,0.09435110644716675
Q107,0.9677755627911874,36,-6.862247628298166,1.0318847862439102,0.2780820633103325,0.2780820633103325,0.7219179366896675,0.6901225432759082,1,4,0.9985364102354912,1.2320384303831561e-09,4.698450877380351,0.48048038981367946,-0.4419738809430573,0.6694749102488782,0.9966312988250912,4,1,1.0351509558310112,1.1777766256340425,1.2130367434885911,0.6425132640550967,1.310570211535385,0.047621138186398744,1.4901161215951815e-08,1.462882418699629e-08,,,,,3,0.6156574381047882,7,0.9830992277175404,0.5297838911443434,1.7173165723455057,-0.4144778849342349,2.06349043215808,-0.6234100747118999,3.008745078213629,0.7424211919324845
