unique_id,hurst,series_length,unitroot_pp,unitroot_kpss,hw_alpha,hw_beta,hw_gamma,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nonlinearity,lumpiness,alpha,beta,arch_acf,garch_acf,arch_r2,garch_r2,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1
Q1,1.1268188360015023,36,-1.5034568587936255,0.8680724273977842,0.9999999850988388,0.0,1.3919198922927995e-08,1.0462325188065449,1,4,0.9876543694440808,1.18143869811671e-06,5.268856268960562,-0.9767949664588372,-0.17186071711316311,0.214445333224817,0.16911123654278837,4,3,0.9119052300281217,0.0031896227314356356,0.4863008751746265,-0.07019800900589449,1.5538775694319626,0.02390634575830638,0.9999999850988388,2.8197100665014047e-16,,,,,12,0.25573931518284126,1,0.7398003970191132,0.939422120394314,4.019022075049651,0.03793710671240091,0.02133989849610142,-0.48720519240336846,0.25845983249553267,0.7295409743317804
Q10,0.9636008358173037,36,-0.34518798793627736,0.973632095931685,0.9999999850988387,4.1187640093566033e-16,1.3965603896265386e-08,1.0459193000249998,1,4,0.9937648963479259,1.4618666409559864e-07,5.732496149702712,0.5062679247080129,-0.10139053929782654,0.5955160095152526,0.48793679589680883,3,2,0.8756064737656937,0.12274942970235932,0.5571091986993357,-0.03479560338627242,1.110146601856183,0.01482410272281383,0.8017898869660586,3.534136089596003e-16,,,,,6,0.45119409009864075,3,0.9008522583949999,0.9192129804567986,3.6005011086851124,-0.07792131848569131,0.33178918226163745,-0.39666877430024083,0.5360179604837272,0.6873375286779668
Q100,0.9744185451364206,36,-0.2962869698029149,0.8568471349764211,0.9999999850988388,0.0,7.844739679334203e-11,0.9631298594563513,1,4,0.9863836645067203,2.3943439317533727e-07,4.965691108308661,1.2802553570331339,-0.10360850171688414,0.21732358573623708,0.7827291670215916,4,1,0.9463808596421729,0.44148946339234446,0.8658714737607353,0.2753414361072037,0.11453642392905067,0.009132166986963265,0.6987920577947012,2.8192536101821404e-12,,,,,3,0.4499362549943291,3,0.8826955298037296,0.828032210123599,2.73055390657427,-0.386144317099685,1.549149780296936,-0.7493916813771243,3.292134259495535,0.6306836114858851
Q101,1.1219339472625278,36,-1.304042642770649,0.8976908450013928,0.869075608818906,1.2953691220683828e-15,3.7183875024148e-15,1.0332861924163625,1,4,0.9843404773010562,1.6684576579617649e-06,5.202194664074906,-1.01091284583197,-0.3105410069147142,0.3091544634468387,0.6683500258925879,4,1,1.068164245868493,0.45073954558673246,0.8562987809237045,0.22176551082862614,5.421773469200945,0.0012884121695668164,0.5902631516596537,0.0,,,,,3,0.37497811287760713,3,0.7790354469865025,0.8686701204059755,3.53343065067036,-0.48816242046801067,1.3180412696795625,-0.7847577810942027,2.420704889489771,0.7212035734254642
Q102,1.0169787509613608,36,-2.147591254645434,0.9506329783511119,0.847748533818187,0.19439566694929097,2.7840341880386323e-18,1.0513285901096063,1,4,0.9953158837811278,2.6314739890228134e-08,5.57500074536635,-1.2341547353710598,-0.3328508555385688,1.1250283976232307,0.7177251260168128,3,1,0.874400981892362,0.2618376954186806,0.6620023867978538,-0.05531290866859844,1.9748646165632258,0.0015718305008052737,0.9298515085996418,0.0,,,,,5,0.38211302979744227,1,0.8318436810600657,0.9098922639360548,3.7588606948278542,-0.009781753692633116,0.792386426335238,-0.2740203274140671,0.9005879932248784,0.7100619444968541
Q103,0.9117615835621121,36,-29.203951659067815,0.46547364972669414,1.6644741065893285e-08,1.0110868675551885e-09,3.862845413668607e-09,0.4960666264808995,1,4,0.7161565629252123,0.00019910849131673876,2.7095496416676523,-0.26695118597148637,-0.503936481227036,0.4428452005941065,0.6589759415934648,2,1,0.0777706778082753,0.39352691290567565,0.9926096112202762,0.03148127894222774,0.8487930960990462,2.702286626616295,1.4901161193847656e-08,1.0130071117681343e-08,,,,,5,0.8809787849126945,9,0.7070896949266074,0.2036795090858995,0.13635771647392336,-0.4940874193957224,0.29431609625942107,-0.6474075101659424,0.47351415866017116,0.06938809109573417
Q104,0.8915153969587261,36,-19.646035997845836,0.4111836448360334,0.43367740296372637,1.9244926780686263e-14,3.369033711207642e-14,0.5384665603109833,1,4,0.7180839459918444,0.000557914269861244,-2.482968260397298,-1.3842567962581784,-0.408808834337249,0.39882214453974185,0.5172584917109585,4,2,0.26283205424304557,0.30405909514594887,0.8064884963521791,0.06558393474558351,0.43156014885289296,1.5127187214453162,1.4907135302511943e-08,2.0326996456566147e-22,,,,,4,0.772467138691355,15,0.21525708109186137,0.41720684140827125,0.3647411155246714,-0.21875810977097135,0.5019571706469723,-0.42870027233787705,0.500917525597475,0.24491161775125841
Q105,0.7348361218738392,36,-34.987260079330326,0.3443816165851401,0.2275558263152049,1.3432998966872e-12,2.1163916090092794e-12,0.3248900250487109,1,4,0.5953352933071041,0.00026600974256313164,1.8477387233344593,0.3473278889512987,-0.5637390071065297,1.2790603918192855,0.607442423208846,4,1,0.12490041690211917,0.6904926937922072,1.4137158053826393,0.26836781318759667,1.0658317052492872,2.5997785485256975,0.26750757437830275,0.2675075743783027,,,,,3,0.820474151677172,13,0.3546512982536265,0.03256765689641085,0.35863767014429226,-0.6072869661817996,1.0187540635696721,-0.7390958521563582,1.5802986316064778,0.2952426223799019
Q106,0.787878963490702,37,-20.81886698204928,0.24871754334104618,0.8585864062387565,0.0,0.0,0.5337925769567529,1,4,0.8441518673485285,3.372643894268768e-05,-0.7775341604329411,-4.118538822708621,-0.31705781576533,0.67685264473013,0.38717262178884215,4,3,0.4634442536460619,0.45682143638347367,0.8367468242350061,0.23693429232898772,1.5747587092943025,0.7650922564957732,0.21240740598120353,0.21240740598120345,,,,,3,0.6859812226585312,12,0.46984159126267744,0.44934070194448317,0.5124221746101844,-0.4198320702468159,0.9826178510170127,-0.8175725213545474,2.1042239426395244,0.09435110644716678
Q107,0.9677755627911876,36,-6.862247628298115,1.0318847862439102,0.27808206897917487,0.27808206897917487,0.7219179310208251,0.6901225432759082,1,4,0.9985364102354912,1.2320384303831571e-09,4.698450877380349,0.48048038981368,-0.4419738809430555,0.669474910248874,0.9966312988250912,4,1,1.0351509558310115,1.177776625634042,1.213036743488591,0.6425132640550967,1.3105702115353774,0.047621138186398744,1.4901161224770715e-08,1.4628703001980614e-08,,,,,3,0.6156574381047882,7,0.9830992277175404,0.5297838911443434,1.7173165723455057,-0.4144778849342349,2.06349043215808,-0.6234100747118999,3.0087450782136282,0.7424211919324845
