unique_id,hurst,series_length,unitroot_pp,unitroot_kpss,hw_alpha,hw_beta,hw_gamma,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nonlinearity,lumpiness,alpha,beta,arch_acf,garch_acf,arch_r2,garch_r2,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1
q1,0.630727610889276,55,-39.363003003233516,1.4695995729455598,0.25122006817462617,1.8276925758013313e-17,0.7487799318253738,0.0968115304875581,1,4,0.9641459041405113,9.329480975331188e-09,2.1682019798410304,-0.15864124273596744,-0.5084126665584098,0.3419713101027036,0.9959500567632226,3,1,1.0944688489212069,1.5303837874041346,1.2803459401971802,0.8917877380585685,4.041699838223333,0.07797479796311446,1.4901161193847656e-08,1.4901078084313713e-08,,,,,2,0.4438104304861512,27,0.9373374008342111,-0.01771374892423519,2.358460552990029,-0.21692829572549122,2.5003197213683963,-0.3810578424130918,2.3348190695056172,0.9233981093230619
q10,1.06440898421248,80,-28.223632226439385,1.4310079057067628,0.5101304145067734,2.603877043382598e-13,2.2025139022391632e-13,0.7380833093306796,1,4,0.8991451258167948,1.8450138413746103e-05,5.961075535763162,-2.334564456187925,-0.4815286987721657,0.48662201546289835,0.6568664728908465,2,1,0.7393125331750915,0.588914424912358,1.1417573967646144,0.29553145112436957,0.5612722109541738,0.16138388935421114,0.27300386129997806,0.0,,,,,3,0.6421205676060139,19,0.3732212679986926,0.5732831681140077,2.140006707045869,-0.6236358455580641,2.2031917415807705,-0.7938868381069484,3.422706736935337,0.605562338717999
q100,1.0933972689434133,102,-9.596886447224186,1.9707326179654405,0.5427483340744892,3.390883743986851e-18,0.36601956855935763,0.8744600707649538,1,4,0.985139862317237,9.495679101152324e-08,8.867554173543693,0.2843478748397268,-0.38001342990722936,0.9037587563776797,0.9035745523325388,4,2,1.5161360580286094,1.054887899097184,1.0842593717508147,0.36012719176895835,0.5574895683981718,0.02676722826456136,0.21191017780859348,7.773733220100619e-16,,,,,4,0.39060276920983306,9,0.6984237627106947,0.8449102295607257,5.489213620873704,-0.116469122528845,2.4788267782484903,-0.21811476677952293,1.9870088725636537,0.8900421292544826
q101,1.167922607496235,102,-3.5848809659368137,2.055651402052819,0.5399221337177975,0.0,0.26092376870033046,0.9363856741510684,1,4,0.993085650272246,2.0466308987855836e-08,9.41000915098324,-1.0597566685740956,-0.3727116307127605,0.6050540293129365,0.8988450592693237,4,2,1.372671202212386,0.7836264727957807,0.9391517160693758,-0.012402618739274318,2.0118701075169247,0.010540245497936591,0.2249263427648249,1.503185043813775e-13,,,,,23,0.3593010177313411,5,0.7871773820678118,0.9186211726023232,6.430412414648338,-0.03936196841631747,2.6467525991419056,-0.11208412833047739,2.279792800733759,0.887092292076434
q102,1.0887191818968813,102,-16.569023461984955,1.9963547680930398,0.5896798822902766,3.498325450873741e-15,0.2443737438433949,0.8056042013697619,1,4,0.9859062581145553,3.319221450224719e-08,8.842178187006775,0.9083513488367871,-0.5250613193521256,0.7289145161495698,0.918149136705595,4,1,1.3276197495625224,1.1305807354221022,1.3553457163470237,0.5332095607673379,0.6965644588096987,0.034540880947225204,1.4901161212611706e-08,1.2909157865989363e-09,,,,,3,0.5089854007654024,17,0.7741345426069541,0.7544765471787449,4.4184574175563975,-0.5741690725559985,2.7158952894631123,-0.7411689234190489,4.010659480501185,0.8251141779577659
q103,1.12301139054743,102,-4.987831833678266,1.939112273824562,0.3881519937007706,1.130426813621738e-11,0.320100879411635,0.887919902861575,1,4,0.98643516839816,7.152535724948671e-08,9.163100682260795,2.8766317267376857,-0.49183531061512376,0.6029964333004663,0.8475430905455297,4,2,1.237894030335232,0.748362443751311,0.8778571012138672,0.1694800401010858,0.7844395297240165,0.031112553733133316,0.10255303282764636,0.10255303282764634,,,,,32,0.4606796234305971,9,0.8683660051555904,0.8964214537600413,5.614064907649311,-0.14561811333661892,1.711248307545032,-0.286403836815949,1.2120640853368463,0.8517736766392252
q104,1.0831971750553884,102,-0.765482264655192,2.040120368805223,0.4031249875230118,0.0,0.0895987758287793,0.9438626858799228,1,4,0.9799382250491957,1.2072698156979203e-07,9.446418679145529,-0.181867940309232,-0.5328083606941499,0.8757118421948678,0.4290033594975545,4,1,0.9956993435930893,0.4698082119756113,0.971128732745979,0.038442204418094185,1.5498943535763936,0.003207760214476088,0.37461221731447986,3.0737363720784962e-15,,,,,14,0.35961976357319364,5,0.6136336499197175,0.9199664692381897,6.635562166010516,-0.47587310070503286,0.4571281327602399,-0.6120382043603573,0.6649405752838415,0.8557457456754687
q105,1.1372359632979492,102,-16.36644020077852,2.070571240687565,0.18931157045609634,0.18931157045609634,0.3076262020181758,0.8545896613945279,1,4,0.985158851340605,1.1128832271961349e-07,9.087522909554385,1.2833806378663482,-0.5754656841283278,0.862855958574752,0.8962520316421284,4,3,1.4875962797456201,1.3286424493814277,1.937850683045075,0.4928030772270692,2.4080588916093895,0.024959307703949902,0.13940756999354356,0.13940756999354356,,,,,7,0.40455753434299974,13,0.8051480496649408,0.7572128458409187,5.8156239129495875,-0.849929744795891,5.66985078940878,-0.9122141916789629,6.628293312189789,0.8937071385592975
q106,1.0948336076584289,102,-30.195810037315724,2.0516687057226184,0.27522452327003294,8.096312912556385e-17,0.30681458308483284,0.7709202030497669,1,4,0.9802757666029259,1.0798220222170698e-07,8.797450562735635,0.9636896560244166,-0.5164273521558771,0.4041365805664932,0.918253037762177,4,1,1.420877100343487,1.291348856090605,1.7834530247907767,0.6316136722118743,1.239991320141989,0.05362363176430291,1.4901161193847656e-08,1.4450710809332131e-10,,,,,3,0.5324631282126037,17,0.818735538625368,0.6579574977682239,4.2696006921322684,-0.7410572050495784,4.269014883965716,-0.8476522050150425,5.602848284470122,0.8585350111633282
q107,1.1446369255903563,102,-7.335894695601259,1.903867471319823,0.37266477668718695,1.348301949149567e-15,0.14694764098288607,0.9394671559078165,1,4,0.9692246088698296,6.780651416893076e-07,8.770394951683631,-0.3257604274020782,-0.40085717892752115,0.4522393491517597,0.6170334516073914,4,1,1.2932744395667288,0.7556024027150747,1.2606788249429488,0.3508589416629089,4.020780993832789,0.028900580574306917,0.24114349367304241,0.24114349367304241,,,,,11,0.31572064361137114,7,0.5770588496671663,0.8613257926881165,6.578023324516156,-0.6739852923936129,2.4616756700042517,-0.8098287990366572,3.5265154838883723,0.883465720965164
q108,1.0662792720696428,102,-5.3332772729499185,1.8802665543164325,0.32980931965085314,5.139215423408541e-15,0.2229947580918499,0.94520531908803,1,4,0.9706697297994665,3.66496067613082e-07,8.788684338625488,-0.8813886653305791,-0.1950564975586517,0.33621813178310045,0.5442979294256987,1,4,1.1563936739975509,0.5588506696763735,1.1875335583148006,0.39832798466255287,4.84177536120515,0.02211868756544057,0.34886280697152433,0.0,,,,,34,0.35346164410529846,7,0.23248027813708305,0.8881181553901425,6.206876516686786,-0.4996695366807477,1.6609803718951088,-0.7327174174575729,3.0715637713219888,0.8564181909448976
q109,1.045356094963652,102,-3.2095792276983364,2.067157178793263,0.3739210155953188,4.567454878533886e-15,0.26473324550800115,0.8991188918829257,1,4,0.9876987450665881,8.344634618208277e-08,9.376704540309843,1.8518311684259272,-0.3881815694882084,0.4500939599760881,0.7860785948017494,2,3,1.3994076368157153,0.8771569886096525,1.2351893048189275,0.300872782973959,1.2598357798744757,0.0076308172467421595,0.12489212054962205,0.1025545815284561,,,,,31,0.3967869601350453,7,0.8149069218184827,0.8691349858805433,6.340694744951728,-0.8471618126042721,5.406822676483832,-0.9302538499174839,6.324609433498195,0.8678450610893872
q11,1.1756617320343503,80,-38.967827849060065,1.7394488120877902,0.5702571847598356,1.644587535761226e-13,0.18041814837527181,0.6888115381224985,1,4,0.9135980674006864,1.1161630755374711e-05,6.247374349986025,-0.2527156289369105,-0.4445836197079897,0.41710502470208105,0.7791169371280442,4,1,0.747433991759443,0.733338033848187,1.0689038389758592,0.3856402165160731,1.0891654940861935,0.15379808058508643,1.490116123984735e-08,1.3551349897339124e-10,,,,,2,0.5911014569803436,25,0.6598088271087788,0.446642596497924,2.199068391209824,-0.7029707115672008,3.6661471240867956,-0.8512227553077694,5.157139056502021,0.6378548972354948
q110,1.0226184398420848,102,-1.9081171997002913,2.0074706086527105,0.7402536154962504,1.8327081868662517e-15,0.2467740105324041,0.924800391263998,1,4,0.9921565832219238,4.481855543924249e-08,9.345849479047708,2.214046556533307,-0.17501196488800808,0.37232874703258817,0.8171679740249618,4,2,1.1324414591419139,0.6298929206895921,0.7831657675628518,0.13880203477212003,1.4477093207326115,0.0074688240399655185,0.3387522904901381,3.926011770881148e-16,,,,,42,0.3569051920472025,5,0.7285950824200307,0.9365611026573062,6.465324739043993,-0.10971875425396051,1.3253587924123202,-0.29865632766509587,1.109783788657481,0.8599753107283472
q111,1.0402818466824582,102,0.45202450209960343,1.9030726897508274,0.4412247029910695,0.06504122626298445,0.24706208298439597,0.9130022918767938,1,4,0.9937117332870486,1.601578553126094e-08,9.19908887472146,3.643791303409575,-0.533966849777656,0.686540628412297,0.7140519694709696,4,2,0.9576525741394486,0.384470019585167,0.7787441745918383,0.1301821183723274,0.5432092734276651,0.004929098654858358,0.3346644891663523,0.06700348553341502,,,,,46,0.4023325780438763,5,0.9442637603179502,0.9511821154820406,6.299178378739095,-0.2091623952421867,0.8133386384275954,-0.44409558030512025,0.6804707794533928,0.838570127607206
q112,1.0696651940095259,102,-6.145691052423623,2.0266521732361213,0.6170411175563622,0.0,0.2736489502303294,0.8860420503206785,1,4,0.9907895735068389,3.743656026253702e-08,9.248868811436983,0.22967651003478382,-0.5068906774246436,0.4664274752733073,0.8720757003826252,4,3,1.3972677903185906,0.9334868753818182,1.3825430440507647,0.2940403252536905,2.0368287126127753,0.021137127887662522,0.3140613266404777,1.2043835916720094e-15,,,,,19,0.4321597910021108,13,0.7300689071399971,0.8450080333694895,5.623011535871509,-0.8345178982548499,5.367704454661964,-0.9204651588311494,6.374202376337499,0.8335436605789753
q113,1.1272633571124953,102,-9.87061626541216,1.9734766030590227,0.5216256101736793,0.0,0.2964451111887091,0.8542668753207585,1,4,0.9822006901655845,1.0179143531090676e-07,8.92875674191781,1.1833539173402965,-0.39763824510439366,0.2803241563215919,0.8431313189729525,4,3,1.366297254158186,0.9657453055465728,1.3671535758551767,0.5165415504835386,1.1766915134648717,0.03665135563568623,0.22841492680560793,0.0,,,,,10,0.4303269938518383,13,0.6197906387074339,0.8246873911979135,5.397047099167418,-0.5890807712952242,2.7243306442211175,-0.772183125082113,4.210830944488004,0.8436873774424425
q114,1.0760509587917388,102,-36.00098826825576,1.9967625278718848,0.3591108269119816,2.3589149625348546e-17,0.449150409978534,0.6014947900748101,1,4,0.9712960839046793,7.0079520327431e-08,7.754677441000609,1.105541078359561,-0.47112000575700597,0.38027015684702276,0.9472256032121034,4,2,1.431663810407753,1.1821004673213937,1.1570243675219476,0.5824436973462767,0.3185938181355192,0.1319127136896347,1.4901161294605385e-08,1.3932483311382216e-08,,,,,3,0.5642687828879415,27,0.8394639864543343,0.6124848794160532,2.7586044703105252,-0.10367564772190296,2.923850074962976,-0.19880865192436575,2.390675426888692,0.8490284169175603
