unique_id,hurst,series_length,unitroot_pp,unitroot_kpss,hw_alpha,hw_beta,hw_gamma,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nonlinearity,lumpiness,alpha,beta,arch_acf,garch_acf,arch_r2,garch_r2,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1
M1,,44,-53.34280019837862,0.23231307402675253,0.18099562388868093,0.18099562388867127,2.3640329349467047e-12,0.15110641556281168,1,12,0.32514968074918627,0.0001801430542449271,0.16627718672813196,-2.3399826394471104,-0.24727308582735688,0.7308090787646242,0.4440927854941221,11,10,0.18809018690720952,0.8875814859836564,1.4025122369649101,-0.003946154704816772,0.64493341097799,0.37303639364028174,0.16895159493065348,0.1689515949306534,,,,,2,0.8265103703497131,26,0.2623231116205119,-0.12420698466034885,0.23835145819247955,-0.6137122305146493,0.5834596748072978,-0.7154616068930616,0.7596129604953509,-0.1063349010215889
M10,0.6568411306333838,44,-27.173023217258866,0.053296568204680005,1.4901195300283663e-08,1.4741038071959125e-08,1.9791854691868965e-12,0.023194079350273716,1,12,0.05414821230267486,0.0002502317668886159,0.39337048676901626,-0.48536835096264985,0.3719402712199174,0.773794068530573,0.6378968340666205,9,7,0.18982799401978012,0.19924962687969663,0.4698331632371501,0.07603426987259818,0.3644593298807969,0.19148011337817739,1.504962172305543e-08,1.503587773371719e-08,,,,,3,0.8397603597115236,21,0.2793214983569412,0.31827938183668275,0.37455554782840467,-0.22328259964967578,0.16138289938162098,-0.5042124947446893,0.3120595132775661,0.18078256168913764
M100,0.8862764760060877,45,-28.218343183970315,1.1155211694504559,1.4901161193847656e-08,9.468238382632111e-09,0.0,0.4990892571957314,1,12,0.8104429499569774,1.1603341616978431e-05,-4.275225403998486,0.7248715648352598,-0.0034451787115759103,0.3076143830051923,0.779504912760122,1,5,0.2786475052162802,0.28387123439291784,0.5867682220928544,0.17501375921325293,0.37093933196899764,0.051390474466309344,1.4901161348988388e-08,5.727473783051738e-09,,,,,5,0.8026202814565078,15,0.5110254985463295,0.38653930285693805,0.8724102578168961,-0.3672399246893414,0.4381291838491134,-0.5200299181488518,0.7134287970488545,0.32701542729647054
M1000,0.9732842412455084,110,-0.5674959325285364,1.7866331714899355,0.9584358288231178,4.6381650968401835e-14,4.84501614167419e-15,1.033756851196896,1,12,0.9784861848260809,9.676834775503455e-08,8.67000207215611,3.6809711838891146,0.5820280434341752,0.9556643418485905,0.12760684208539763,10,3,0.9695252048859772,0.07060829584034176,0.5690156553361598,0.028203719176355595,0.2818901518887075,0.0007168179856332921,0.9234734858200208,0.0,,,,,10,0.30673489526509456,3,0.8937203828736573,0.970746494533363,7.135249244421357,-0.09770313412301893,0.10502443531112861,-0.6099279430714621,0.5699225148815421,0.6592009303392061
M1001,0.9242807809360123,110,-0.2605980480933734,1.9485305973907037,0.9999999850988388,0.22423228282678986,2.0357004518495616e-10,1.0454522968330462,1,12,0.9926836899822736,7.713314953326728e-09,9.406094750517152,2.4564216294816235,0.6602615142830852,0.7964270009415801,0.14950823192897733,2,4,0.9867248120391716,0.10563290797933506,0.34995139222192545,-0.04993129084547743,0.7372457770277836,0.001016494732979688,0.9999999850988388,0.19340944789448056,,,,,11,0.3702244109146099,5,0.9741760944380472,0.97849256132759,7.235300185884015,0.25528701141937116,0.162670802900794,-0.4679785867410035,0.26959976785243195,0.6280526474193283
M1002,0.9362586098011938,110,-3.404805395193285,1.7415611017832575,0.7567547829824819,0.5565014754848993,0.0,1.0452599974862802,1,12,0.983623611341623,3.611073729948475e-08,8.79052606802695,-2.6209126410747317,0.739584196147667,1.2019361124338988,0.28151781402385145,2,6,0.9603725219874563,0.27810419990537794,0.43611268888416527,0.013919354562902166,0.02432879108707829,0.0037308705903491292,0.7535520589863702,0.5644912885340185,,,,,12,0.4215925781995541,3,0.9510003440172177,0.9664549385971466,5.977179801064034,0.36072950804135673,0.5737878705282703,-0.505641500052223,0.2827926276064202,0.46756877088883875
M1003,0.949399773589135,110,0.9293152309860295,1.6163886111415213,0.9999999850988388,0.12027902165296075,1.4694394533180754e-10,1.0276197912404283,1,12,0.9922434742775468,1.0399643038133462e-08,8.179123612873674,5.372196959284592,0.604029058446124,0.5964439147340098,0.11911099483446108,9,7,0.9817961636427963,0.08362879781447653,0.4224020409856398,0.014351853303567334,1.108845967808212,0.0015744998056627917,0.9999999850988388,0.11084340864061729,,,,,18,0.29473140061705433,3,0.9752524725781422,0.9784177083434745,7.336294200079179,0.19577037264981278,0.2374925222339571,-0.501538019862888,0.40522457602093626,0.6323671553266245
M1004,0.9037314301007382,110,-5.436881901139279,1.5823891017009983,0.9737454982574244,0.05473428335085437,3.4587824080563795e-17,1.0292770118227814,1,12,0.9760307401071906,2.0817802893327675e-07,8.411847096787362,-4.216958712809593,0.5914225005437956,0.7721608107030505,0.19250276413024026,7,4,0.9215933874812172,0.05413019202904919,0.583906827665177,0.08988565515480389,0.30609382549897607,0.008688635093439834,0.9377483692932362,0.05222782334456348,,,,,21,0.46464159858784937,5,0.7210444275963392,0.9499258887413088,5.106645884231184,-0.015530496217079352,0.13603138502294082,-0.5518059709522044,0.5253961390998011,0.37819715514466645
M1005,0.9613437843276043,110,-2.4770263688490646,2.015509287775722,0.9999999850988388,0.15261327055178717,1.45143947826805e-10,1.079151385321585,1,12,0.9927307711447549,8.97213175056358e-09,9.428347636078366,-1.2365586467550294,0.6236661327142864,0.7508467668386232,0.2280268251738844,2,5,0.9642448709066532,0.10913181038030265,0.4477342181164673,-0.05011817099812583,0.16966526224208064,0.0013547623815918267,0.9999999850988388,0.14119498123462373,,,,,13,0.32057420264391406,5,0.9410691453103395,0.9760382677731458,7.215279647958972,0.19342371939088973,0.24458797714125394,-0.5218795237379998,0.46505516037911127,0.6477755713383992
M1006,0.9468506270781667,110,-1.3947169905896268,1.8564373383966153,0.9999999850988387,0.39773631326192094,1.176467578971118e-08,1.0719129528087985,1,12,0.9944759431161695,5.030969027693619e-09,9.050852607828517,1.2716063976517835,0.7836919263168148,1.3649903579119413,0.10019630353083897,2,6,1.0312742936430195,0.523831548111853,0.4649830022740046,-0.028220675534599365,0.8205746387261835,0.0017617713082723739,0.799148673391081,0.6222975497476021,,,,,12,0.3081976170625982,3,0.9770621282635806,0.9852504838631404,7.5068323037327715,0.5314257921763773,1.2376007634325907,-0.46570383247477226,0.5235045021071302,0.6365457963449539
