unique_id,hurst,series_length,unitroot_pp,unitroot_kpss,hw_alpha,hw_beta,hw_gamma,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nonlinearity,lumpiness,alpha,beta,arch_acf,garch_acf,arch_r2,garch_r2,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1
q1,0.5480919918746856,47,-33.679088821369845,1.2970119268707547,0.22471663111768017,3.2229198364978267e-18,0.7752833688823199,0.09534231144942588,1,4,0.966170534490034,7.702222892728962e-09,1.9230506919495178,0.1001432437587577,-0.449493021501315,0.3283873907568103,0.9964351321901915,3,1,1.0838626017927806,1.4342467327346031,1.219005697738036,0.8857245269048255,4.535383065087656,0.09202472274959342,1.4901161543848254e-08,8.345410015322314e-09,,,,,2,0.4552926656594292,23,0.9619310291813802,-0.024322099213858753,2.2904488068929485,-0.22017836521982687,2.3525044830961273,-0.3863795097703902,2.1694275928570064,0.9195224535356288
q10,1.0640620002024543,72,-20.940876641939184,1.4097825685089025,0.764616705529302,1.0280347975931729e-11,3.601771983797692e-10,0.7835375273556827,1,4,0.9682240097724366,1.4645452780072384e-06,6.163548748333151,-1.6942232529118852,-0.5126702986660072,0.37782664093997054,0.8773310331085782,2,1,1.1921904779707526,1.0360383315985982,1.3830019455261169,0.4193556925762412,0.4420456408957403,0.10399288318040577,0.3067888616683992,0.0,,,,,3,0.5228252080406423,19,0.4099990882882474,0.619040907808904,2.6152850377714913,-0.7017440250145818,4.015167637983422,-0.8498022234631707,5.533599215681017,0.7228564100725823
q100,1.0790838187959098,94,-5.444470239991677,2.2156852034682455,0.616866134782323,2.6295308694738524e-16,0.383133865217677,0.9080559081329771,1,4,0.9891377609352476,4.267764204414967e-08,8.511972376574635,1.0114458477815693,-0.284260370479324,1.1151398612640449,0.9221949620834109,4,2,1.7295929015547498,1.194609378428678,1.2113068539823486,0.3872739548100406,0.27814362350628635,0.02133140594783364,0.2562855555837965,0.0,,,,,4,0.37933371504925356,11,0.8101211675844432,0.8586519881001374,5.643883310965866,-0.09964157715541366,2.795239169673467,-0.2069923493309597,2.402848925974483,0.9073288633441391
q101,1.167516665635326,94,-2.6634281943292613,2.342267920374201,0.6641550440147238,7.100981934824184e-17,0.24882220704054542,0.9775322547017936,1,4,0.9934444484230621,2.587917922489599e-08,8.99783277468396,-0.8577294619883867,-0.31661413870752586,0.4487560199738789,0.8907115269624756,4,2,1.3544103919700858,0.6569126478882547,0.8939379850036923,0.016339484785261364,1.8524461728039665,0.005240280125447017,0.24081408011919928,0.0942467781510905,,,,,23,0.30500409005892515,5,0.8063314647386013,0.9300084505807619,6.767116219251685,-0.036361659090469976,2.4698861244315697,-0.1541062702020339,2.2042267474717727,0.9004299810307661
q102,1.0805558870608303,94,-14.859978745257793,2.253085799516691,0.5345313303412345,0.0,0.2539079473251917,0.8341807808420232,1,4,0.9815678063255969,6.134426916475525e-08,8.258452259651417,0.40573123466822114,-0.5508250292665594,0.8468106758970366,0.9109172832701814,4,1,1.3608337489827889,1.0595859444308038,1.2792489018580089,0.6499218326070867,0.9963547919076678,0.02995091294831946,0.1563078370225028,0.0,,,,,3,0.4312892068948477,15,0.7399257239708033,0.7262718917817452,4.812172479281894,-0.5745777604383357,2.5599215138603135,-0.7319908283338447,3.707926251563531,0.8747276151392736
q103,1.1203854536932587,94,-3.8631298245563928,2.23853933046283,0.12270399243906853,0.12270399243906853,0.29795704445991017,0.8473351417066166,1,4,0.9846301689305824,8.81238851374155e-08,8.76188371709193,2.695446142812403,-0.43850936252044814,0.3206972735009738,0.8524520988895142,4,2,1.1762465264524422,0.6605301984581812,0.7459777420373067,0.3136707766476556,0.8032814515948914,0.04644083139421198,0.10478482149051736,0.10478482149051736,,,,,31,0.48873956466478996,11,0.8735027014917589,0.8806370283343845,5.177645187673178,-0.13484560796907302,1.4950711195672952,-0.3181603472915783,1.1551427353306172,0.8097887159323559
q104,1.073555925457652,94,-2.016494434172625,2.2960051573702254,0.4261959723037062,0.0,0.0,0.9911417177112579,1,4,0.9794998470664833,1.7305620986600898e-07,8.937408260022478,-0.18283600162918198,-0.4806606357939908,0.6575347521717841,0.4310040118674109,4,1,1.0260779701342588,0.44166755446621714,1.1566383820194805,0.06856684488619337,2.1525608223376023,0.003955054234111581,0.3845538670619939,0.0,,,,,10,0.28436558646692506,7,0.6067134275846138,0.9343631680118203,7.006707131074129,-0.46599074333894047,0.40776613855326155,-0.6232646991241135,0.6325379119716469,0.8826520922572579
q105,1.117906161323509,94,-12.181884413033252,2.3351017137414685,0.18678292948792266,0.18678292948792266,0.3428891436040404,0.8524477975836079,1,4,0.9827152997592123,1.7282379887444743e-07,8.580406908628879,1.7621929400729452,-0.5644749980118973,0.718521908449496,0.8905910367592683,4,3,1.3879115199282566,1.3008475365666332,1.5408507969998888,0.46209327283986296,2.2393637718452104,0.03223227543794502,0.14235388889851838,0.14235388889851838,,,,,7,0.42740363183391106,13,0.8054527495535139,0.7368892672211843,5.506799298170882,-0.840350962688159,5.127384043262042,-0.8969569543694853,6.011616038295522,0.8851027490377541
q106,1.0794145310488492,94,-26.33127790341844,2.3208970924117103,0.2925809050982819,3.014125879944432e-17,0.2833832800364866,0.7903905056797705,1,4,0.9774412703510422,1.303654630040697e-07,8.201466035818742,0.5468376555803945,-0.49146078601641024,0.305370119528809,0.9185033368450505,4,3,1.47504808456595,1.274659610922212,1.7269382746809134,0.6564514274273242,1.4698162302659452,0.04982305311213118,1.4901161193847656e-08,0.0,,,,,3,0.4924661993177589,21,0.7426508838641536,0.6256555914777941,4.3505285963539695,-0.7703570381728367,4.746480566316066,-0.8737687932427717,6.107968968345854,0.8742599501845562
q107,1.1318334108570378,94,-4.790792242391976,2.1960370291201423,0.37254710256928064,8.04618372258734e-16,0.14425330707981687,0.9439333448822483,1,4,0.9662221125809658,9.454712688956065e-07,8.495798224247284,0.7143032638082392,-0.3893438814493468,0.4638543378496465,0.5684979662798182,4,1,1.2013509291857198,0.6811900563528899,1.1751766798856704,0.2829406166261418,3.938886902345073,0.031117926139424445,0.24376856930830135,0.24376856930830135,,,,,11,0.32862346976426904,5,0.6008068661038085,0.8647103342245964,6.491485784584861,-0.6465137002590748,1.8219347679193307,-0.7783661897186507,2.6725013661307493,0.8693478326275589
q108,1.0526676962576758,94,-4.608367937731439,2.120896196139012,0.36364780756670534,2.7323280001009856e-15,0.19210845674300142,0.9567431755448819,1,4,0.9702298299188349,4.730383699862464e-07,8.266046126051174,-0.6363621813296843,-0.14824014166340793,0.4172286410149962,0.5640906587649996,1,4,1.2070789110998816,0.5851677310652459,1.1684587503144996,0.4504886906481945,4.962885689306595,0.02581815827293473,0.3628191299733813,0.0,,,,,34,0.29839087677062015,1,0.27386845850933217,0.8852059157290031,6.257299177387539,-0.49765415130332724,1.8494454592138543,-0.7397430421293301,3.390937510082538,0.8628419642826768
q109,1.0355155189172056,94,-2.2727316813411242,2.31553837285226,0.37215205055082423,0.0,0.2851271780344835,0.9098514343334653,1,4,0.9852014423986912,1.5137740007305327e-07,8.8619860831621,2.0670873845661664,-0.4082134971861071,0.47127254415916503,0.7814445481855553,2,3,1.3877242597702766,0.8129008167587257,1.0286767306046094,0.28346910885238635,1.5745024172192934,0.011135848764091833,0.11874348065759485,0.11874348065759485,,,,,29,0.40134325381121094,9,0.8067561183446614,0.8537609490086041,6.185540276368851,-0.8304656179583305,4.8709099184699625,-0.9172606383433819,5.798386899765269,0.8727841441304555
q11,1.1515574308926482,72,-32.841137413843825,1.7554533766199718,0.6227473990016481,2.617707890661883e-15,0.37725260099835173,0.7464545090466146,1,4,0.974343404387663,1.6000748502020814e-07,6.684542725775835,0.8981149199023182,-0.47517295233164397,0.49513978113077417,0.9253160383654145,4,1,1.1950049561212785,1.1091788502253521,1.1281008661815348,0.3993473337060783,0.7660376191481428,0.026402133600121825,1.4901161193847656e-08,8.467775595360108e-10,,,,,2,0.47204526227380955,23,0.746924249863389,0.48446168617197444,3.3813727062848713,-0.8737570949309824,6.419043250236866,-0.9385429680756595,7.252741115504833,0.8250157729707386
