unique_id,hurst,series_length,unitroot_pp,unitroot_kpss,hw_alpha,hw_beta,hw_gamma,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nonlinearity,lumpiness,alpha,beta,arch_acf,garch_acf,arch_r2,garch_r2,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1
m1,0.6648790660387635,175,-56.11011205553011,0.6438245775737148,0.13910113544416272,3.4754358632694123e-17,0.5659777794206485,0.08872166305253613,1,12,0.9286022661317722,6.038843438415848e-09,3.74230102527041,-0.3432088412424485,-0.03323967853698068,0.11221791189826265,0.9925543502870462,8,2,0.8284516150926247,0.23466970869651088,0.20684138164002416,0.4936791367565367,0.7128688536865538,0.055851623066927265,0.999999985085395,1.8705784538745714e-11,,,,,5,0.4864877315259184,35,0.9386657935106804,0.7227573685525962,1.4943607013151374,0.338212200033985,0.4341526262671804,-0.10750298040742404,0.38689851766140876,0.9228620357930696
m10,1.0589183994829565,252,-43.97849668435306,2.7632807439656655,0.7138479008241302,4.988557647355331e-13,3.292137070844822e-13,0.661645929078926,1,12,0.8514919484496355,2.5526395363234744e-06,10.381495422680539,-2.6684861584518735,0.4122915937757784,0.662492757158209,0.6566534228259286,5,1,0.7047355788665671,0.243172336330247,0.587629185842718,0.2095154796990395,0.16687287417891788,0.09903567593015282,0.35269103399207036,0.0,,,,,6,0.6056439723553725,53,0.36558685743165165,0.763392596841361,2.9682433827689003,-0.08689793092755535,0.30668150381220977,-0.4177186572710906,0.3241992842715831,0.6116300863981572
m100,0.9519187845910273,318,-102.75218288137677,3.620700319155106,0.11025436261229622,0.0,0.5070646502900719,0.5435371131251621,1,12,0.8806704137476672,2.5954427921347443e-06,11.45176104146961,6.081102704850653,0.048238889318570684,0.07953298244422476,0.8029243917650444,2,5,0.5882345333296712,0.5458401877896425,0.9033106845305172,0.3968233693508131,2.222281288799448,0.8435966604837221,0.07001443230677937,0.0227484887722942,,,,,110,0.648851374404321,23,0.43123891339870735,0.6443747207356628,2.666755805081549,-0.24462438439219814,0.3947199572423278,-0.49126336077164723,0.5164123507054951,0.734054784508367
m101,1.1110768189318363,318,-16.279985333952148,4.769112248575399,0.2585401551918682,3.4336371819052624e-15,0.3171871743002841,0.8519133601838427,1,12,0.9721058757030034,3.950340847818016e-08,15.485533295162607,5.074442971031301,0.0392383214150455,0.10866049215307025,0.7800583759565518,2,9,0.9746574458516805,0.34860185213241335,0.8588994777234686,0.42537148000104114,1.3477920804921852,0.019387467917621908,0.1331419017033199,0.0,,,,,61,0.3755817992040027,17,0.6871562883363271,0.8910566561030162,6.807765292843235,-0.3679250554820431,0.1659074308385122,-0.6082772987651256,0.4069793417569086,0.8548375087387841
m102,1.0107228086288433,318,-80.47641773279781,3.639392000200415,0.25230923219536017,0.0,0.4515554220311976,0.6079856922300251,1,12,0.9175568561704099,1.6486960109455726e-06,11.426012013247657,3.720368511211207,0.07776830971081211,0.13963763942550034,0.8657733080772239,7,11,0.6766870488923149,0.33060634540919237,0.6381514068254428,0.5061934416918372,1.5217906127948941,0.42478117885896177,0.0836008038212604,0.0836008038212603,,,,,70,0.5405931360006601,51,0.6645225848089589,0.6984968146294186,2.8294722183006127,-0.12483944843998647,0.3407088737682534,-0.4132670166854843,0.4164590692069931,0.8502880141875876
m103,0.9159276592370905,318,-86.34546174994459,3.361318086292932,0.17961941897001796,2.3041058090664604e-13,0.323541979563198,0.576129007870905,1,12,0.8702850578603334,7.084574177212997e-07,11.098533775041352,4.359030405834041,-0.010522850663697706,0.06647991355956782,0.7818387597742712,1,6,0.5713661169884925,0.3576681002729771,0.9210428109896165,0.4265108298487335,0.25155325845218757,0.2737595290508759,0.1188142576650743,0.0,,,,,12,0.5836083248532424,75,0.5639139663806085,0.6909459574466482,2.616423878388385,-0.25933120700536205,0.38168283804303355,-0.5601235734543,0.7531642065889848,0.7657757938355075
m104,0.9662948907922227,318,-24.04671423752849,3.258167056982198,0.5844187943671227,8.870550330139227e-13,0.08429960310059027,0.8327373604404232,1,12,0.9198911701104537,5.124280448387826e-07,12.331598079431314,4.599936661353431,0.17904291052875368,0.1636193667102301,0.5873051476757158,12,5,0.9016467034520417,0.15343641584805878,0.714486761726433,0.09910006914848363,0.5087509203588,0.1823838695517242,0.6844533417318741,0.0,,,,,23,0.4348158300847453,55,0.6294662334946762,0.8915436590323275,5.737583702856699,-0.2771824770157854,0.14125277039474896,-0.6323404047930169,0.4612490739915489,0.7705390656425356
m105,0.9555247547784215,318,-50.54154084170321,3.8689844662788198,0.30211696839925645,1.5473534285833574e-13,0.3528022834077407,0.7346372944086523,1,12,0.919367944232036,2.4737896108569085e-07,12.867884372492682,5.210335359262224,0.23461644104276952,0.24790748400372875,0.771126477037977,7,5,0.8306826621348196,0.3350039894313328,0.743592143179184,0.4806463983424898,0.7828778988406057,0.13489092193901164,0.16743159040576092,0.0,,,,,22,0.48094144210102585,63,0.5683941280870557,0.7870592778609603,4.457312830607044,-0.2049865154413978,0.22320790083929892,-0.5079404078381414,0.3276172926702603,0.8216757134804409
m106,1.0733938872750461,318,-40.95753243497572,4.023897834365766,0.20992120685123333,2.1476312366626292e-13,0.3037837309732002,0.7595058659057641,1,12,0.9015427528812918,3.400076602952211e-06,13.210139364602664,3.904778064619571,0.23349015329931355,0.18754316923194528,0.6907423431414337,9,5,0.8319319645317704,0.23829947315540975,0.7335860206985809,0.37075676890299947,1.8325177331930682,0.28009828102023926,0.5033513528869576,8.713817678071098e-12,,,,,96,0.453357232416252,35,0.19661068902925616,0.8238632938120454,4.622429530641369,-0.23646624357146132,0.22030610069902876,-0.5785962901767233,0.4569942440549218,0.81167994846907
m107,1.1002086135084035,318,-48.23544929315614,4.353394629199142,0.26537971566322127,0.0,0.14951861212605183,0.7495958655806995,1,12,0.9042157800053174,1.4143905505252339e-06,13.852989670008276,2.1250705762961193,0.13580771549819004,0.15778796522646077,0.6885017481678415,1,5,0.7894691998630909,0.4109023527517134,0.9359531974629656,0.34765325716768913,0.7840993756096516,0.15331115301698023,0.15112213468268043,7.016706211964511e-16,,,,,11,0.46621133190827924,59,0.22429080679572277,0.788689351132538,4.708584695893465,-0.29888636519009004,0.3441099616678542,-0.5621594704446763,0.5921856628686992,0.7934068626651908
