unique_id,hurst,series_length,unitroot_pp,unitroot_kpss,hw_alpha,hw_beta,hw_gamma,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nonlinearity,lumpiness,alpha,beta,arch_acf,garch_acf,arch_r2,garch_r2,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1
Q1,1.068215334605473,28,-0.6518200849650275,0.9261597974837842,0.9999999850988388,0.0,1.5835353847067496e-10,1.0618471304358346,1,4,0.9848513936935199,2.3655193700137052e-06,4.7306985236768355,0.7286093122468562,-0.16084554909388613,0.22412227177158248,0.20859876930783527,4,3,0.8792988576439523,0.0033287587759272706,0.4852867563738744,-0.07922615634503004,1.455811385442864,0.030610902823462714,0.9999999850988387,7.752350927716885e-17,,,,,12,0.3115600988546444,3,0.9902795678920656,0.9158778618034865,2.9837562940169806,0.004005998608011472,0.02949936171600604,-0.486890307656667,0.25515768103978653,0.6268830221546786
Q10,0.9607618700937447,28,1.6512424375733343,1.0108673977648492,0.9652214152307705,0.0,0.0,1.012189595936974,1,4,0.9902077974964765,2.9254168503895713e-07,4.974854460561115,0.8123146369969444,-0.172373751206131,0.4089983581739802,0.6105222032869635,3,2,0.7306746196808661,0.037284017969181626,0.5344880351571758,-0.036362280424049875,0.3444768810064284,0.06336165683296789,0.8522190948821181,6.221001401013707e-16,,,,,6,0.6585216444939336,1,0.9431349413030408,0.8099744021732166,1.9747980112569827,-0.10880284659715642,0.12224209618594895,-0.4792781366004083,0.38853098528624236,0.4910782858100606
Q100,0.9641882906026209,28,-2.3575990817875647,0.7435089821054244,0.9999999850518112,9.964699875552335e-10,2.6577868675286288e-12,0.9358928721831519,1,4,0.9799120538992409,8.134310679032285e-07,3.6872851329675176,1.677840166094815,-0.1191016162441868,0.17015504311554527,0.8181977715584179,4,1,1.0231203850853667,0.3587944462894834,0.715282924668437,0.248341195814513,1.3079037908630171,0.01146566130361096,0.7102647486307551,1.4582967272399225e-11,,,,,2,0.33163726777906044,3,0.8849196717681095,0.7907783420876853,2.1494503845868,-0.3777913655890054,1.2611941303798107,-0.7624818368011587,2.6757279241117486,0.5913371683898825
Q101,1.0484005509968533,28,-0.5436122765717502,0.9542803605789215,0.8932966411961087,0.0,0.0,1.0684269998999225,1,4,0.9819546001669381,2.7665068777439215e-06,4.705515082490162,0.5484616536644594,-0.26574854646065244,0.3775713625829421,0.5301656872907199,4,1,0.9560749451615322,0.2783896619797969,0.6435068038134767,0.13407618273496688,3.3129334870394955,0.0009690907341452232,0.6549873513090227,4.337427061727665e-15,,,,,3,0.3986162592792789,3,0.9365670105230851,0.8593324002071175,2.7987258401725037,-0.4245972243886174,0.6962320108106486,-0.7643436420574049,1.423050221666121,0.6464831809579775
Q102,0.9857279023056341,28,-1.0781072971557633,1.0161295411705156,0.839809824415191,1.1489670133107794e-17,0.0,1.071077819997145,1,4,0.995712589861897,5.9194744753786167e-08,5.066866915176316,0.07769213326661217,-0.2791603619922537,0.5957360834504685,0.7391157391348304,3,1,0.8040385885930703,0.24571487517832324,0.5477156023160926,-0.06527318861615403,1.5143620978323598,0.0020748234068754773,0.5322830726187383,0.0,,,,,4,0.5155656145197679,1,0.9508250482144371,0.8782898279201665,2.638804815751665,-0.09194442462270096,0.7951717092782205,-0.2962898609892936,0.6607408435083715,0.589572939364136
Q103,0.8917247477850723,28,-8.4355460112154,0.7984479944999393,0.2349307097796664,1.0536905703603965e-15,1.3566029726660298e-14,0.7804966109169477,1,4,0.8844493117928387,2.006049264707242e-05,4.065435373442467,0.5620645662044067,-0.5226281091413189,0.6867866757948451,0.6610137868538692,2,4,0.511649915751082,0.26591406208784985,0.6002280572177169,0.19961944217296654,2.13669778020564,0.2335848361803183,2.1016241394127145e-08,2.8737519105140834e-21,,,,,3,0.5700066059884316,6,0.872052397261925,0.6414422723074348,1.3574319580721415,-0.2550081191719417,0.39993622932725753,-0.5434631408339945,0.5535817098206451,0.4936459239098416
Q104,0.8867811354633552,28,-17.259250906703894,0.19336949782037405,0.45516420401930985,0.0,0.0,0.47628141554393205,1,4,0.6505046387357212,0.0009768901689617133,-1.222143917667752,-1.6698173574667394,-0.42136408400670106,0.44520086103119166,0.4767848455402145,4,2,0.18147568907007344,0.29979715565090603,0.8207510428600205,0.0033315380381157456,0.26974494026542667,1.710038800524389,1.4901171791887923e-08,4.844496640685634e-10,,,,,4,0.8384812889708524,10,0.44113683878332555,0.3316537610045111,0.3046510997309536,-0.22494970415311355,0.4533708687035547,-0.4355310952915408,0.4660436929836712,0.11759415882449052
Q105,0.7962805894525663,28,-28.897096572300597,0.20336625908501496,0.26039892056838887,0.2307265268541315,0.0,0.22271243493732085,1,4,0.4717883440368943,0.0005805152526881641,0.3203880852333634,-1.7128084594000277,-0.576164669684931,1.2922190962526483,0.6202363190947031,4,1,0.13504285804418037,0.7020440531426234,1.1636632691615973,0.32262427970412655,0.9247383079992798,3.2175583984443783,0.211087838309431,0.211087838309431,,,,,3,0.822893005878599,13,0.978393709647519,-0.06892914054403537,0.370925155800165,-0.6046869013435823,0.9304678167304054,-0.731375198614621,1.4106135476110024,0.32984406502865776
Q106,0.7340906829619039,29,-19.05534857788289,0.2997268789290712,1.4902032005517192e-08,1.6974795518511446e-10,8.959822710997025e-13,0.4491551125704604,1,4,0.817570065398609,4.769586792803058e-05,1.8893794929175762,-2.559632022349454,-0.22982677472493962,0.6036432330506584,0.4360106276678237,4,1,0.3896711042399896,0.6840384212565475,0.959702139568062,0.221228472074309,1.8390343437187462,1.1320682376995346,0.20440046664924136,0.20440046664924133,,,,,3,0.812259496045253,12,0.5470878300067141,0.29243907427147464,0.4353959629655073,-0.45360580305338377,1.1018420566125753,-0.8528227827211238,2.206410734352581,-0.011475327933371327
Q107,0.8781713677901405,28,-10.592876723457943,0.9906943290099935,0.3089453907611994,0.1936663428740593,0.6910546092388006,0.5857599543536524,1,4,0.9973288668858605,5.0923226862329995e-09,3.742058264439052,0.4372661737373695,-0.4047655870634143,0.44273763303412816,0.9961171699240884,4,1,0.9206661146727052,1.0363837458777596,1.134673592295285,0.6683256662344432,1.3390327925651557,0.05579820805064789,1.4901161367383885e-08,1.4899499548168013e-08,,,,,3,0.621175840958448,9,0.9931262614131413,0.4049765838339759,1.117051865595542,-0.435895646168317,1.8547116030523099,-0.6475087930962798,2.6699618681356445,0.7151491587617262
