unique_id,MetaARIMA,AutoARIMA,AutoETS,AutoTheta,AR,MA,ARMA,ARIMA,SeasonalNaive
T000000,4.166305466583459,1.5669735315485427,5.078766677526638,4.339020571230876,8.065702538376696,14.649950541882573,7.402354499356304,3.0583398764628136,7.703517560695273
T000001,1.6983878963584904,1.6983878963584904,1.6984246511623682,0.7264968798436843,2.101523766771577,2.0968462733248594,2.1331291951483142,1.0485076617229252,1.6983878963584904
T000002,0.6892693737671387,0.6892693737671387,0.37518870322257003,1.0725076985550404,0.3525893491156351,0.24735622990299228,0.38605485795331446,0.7695968850624513,0.375220240713794
T000003,0.8679116801784413,0.8679116801784413,1.240332444076824,0.7685715060065736,1.7824049038085992,3.223625638779097,2.3283219385056855,0.6285166832699409,0.8679116801784413
T000004,1.4010702627104354,1.0669806515805187,1.400932901020641,1.3872900450200096,1.4364469817411327,1.5394080047594347,1.518536273660005,1.3763960868925285,1.4010702627104354
T000005,1.1645963705007332,1.1645963705007332,0.8329850540601388,1.73206438922782,0.6974871313279204,3.7143760096757523,0.7104418465671757,1.9394698388592595,0.7073092127429376
T000006,0.31161150481487465,0.31161150481487465,0.31157456119655164,1.7632613250339941,0.9579228842699068,2.182201208149489,0.3033605954842747,0.31245797941455244,0.31161150481487465
T000007,1.6166422855184421,1.075406068234106,1.2045750904806916,3.5238334719579245,0.792371253040775,8.323936110044453,3.9551646106844642,6.241445361302039,1.2046372199608704
T000008,2.3520753521205595,2.3520753521205595,2.352210565843121,1.392342769536534,3.0645899438506694,3.3711605092148207,2.958849549119824,1.4574339191781915,2.3520753521205595
T000009,6.63946391522307,6.63946391522307,8.9576343021713,9.190046178632693,6.116847465944565,5.031264725238527,6.235456646392862,8.12432683469931,6.1121672060643455
T000010,3.4420100478835676,3.4420100478835676,0.9449230770716673,0.860333719795614,3.5471069760706304,9.667988993517692,2.5232489210084115,4.91429346096168,2.881076270817276
