unique_id,MetaARIMA,AutoARIMA,AutoETS,AutoTheta,AR,MA,ARMA,ARIMA,SeasonalNaive
T000000,0.950937819911286,0.9495269714509343,1.8394174601078959,1.3009130871284316,1.0272712823624877,1.0272177760369565,1.12485287628871,0.8816431845397495,1.5242553467400846
T000001,2.071294956265075,0.49748565303995046,0.8837289742091916,0.6467325177715095,1.9761030158937802,6.607647880996488,2.2029482991546416,0.8432693437574741,5.067890776131461
T000002,2.051089407800151,1.8529186699819056,2.094463075394647,2.326571989373709,1.6520713035027388,2.054694007144005,1.9523216663374403,2.031344045295922,2.084662781811234
T000003,2.0573304861013764,2.249830179581461,1.9414308983292157,2.361598748020586,1.1427468384063053,1.2293788332171227,1.4368237116237892,1.5312594503713834,2.7219846925310107
T000004,1.9018789942233691,1.8850736468049205,1.9543997242745301,1.840443414927582,0.7073782216711545,0.7030587859266184,1.4970725495392023,1.7793940755479358,1.6524359345591428
T000005,1.2742364441043001,1.0469124896827875,0.8540660018996148,0.7572791935970211,2.8472636375809626,2.4629685509772727,2.665287277169346,2.49187392763613,1.0538568450312717
T000006,1.0110504850858861,1.0002807672896863,0.9869257324511349,1.0903458492043538,1.4547063915815748,1.2714227205782693,1.3624405504211292,3.0283306623755544,1.4884688232536332
T000007,0.6518672341182482,0.6518672341182482,0.34591458249523804,0.42526477129346213,1.1710348244252313,1.4565086636925868,0.7322364764849337,0.3450475422164512,0.24400643604183428
T000008,0.714862470430145,0.7139031047094396,0.601228471152893,0.5917516452436117,2.5558617848084157,2.6052635930396972,2.5190311744565697,1.0699680539713983,0.7199498838453708
T000009,0.4382761550230296,0.40784058057863504,0.4422331477432687,0.7003890106873891,1.3632865650375394,1.451693643443479,1.4494976495174021,0.9898375544007407,0.6034793609429803
T000010,5.14897206616299,5.366506913749278,4.52664349644295,4.830321779890459,2.8744144384023795,1.4410149190280084,4.167033611508903,4.362237655120257,3.249888983774552
T000011,0.4987047841810461,0.766405411432167,0.8450899878048203,0.8031515400395173,0.6216279600792659,0.6250545403407466,0.6307101615707708,1.0363382510581105,1.2009140148950577
T000012,0.5629035403232531,0.6303076380129985,0.5240834183202991,0.5449825667159081,0.9207743608956828,0.891054657461735,0.724992916999907,0.6728986727305579,0.8907118285260652
T000013,2.002160242951106,1.898560149006366,0.7347216362185025,2.846631466141074,1.8878313665003406,2.5957944252683167,1.5873372492476958,1.8943857250138816,1.8266891445193705
T000014,0.9440541268022112,0.9703376631301861,0.9092492504047093,0.8956251425248741,1.1634781492979143,1.1786196207067385,0.9397517813858808,0.9268908637979203,2.035084008560488
T000015,0.20467239224801437,0.31780594922562233,0.2047836400357207,0.2912308969070662,0.5788540331364822,1.3447645235183223,0.6340446275247977,0.208861262214472,1.0405970149253732
T000016,0.324652964889959,0.5981511853599276,0.7288637021511389,0.7515545706988703,0.3015600117168971,0.29205398520706455,0.30884300523540137,0.2942889701099853,0.8019323671497582
T000017,0.6507785506821177,0.6511644712388674,0.6556372546152399,0.6557452453454825,0.9592270221081053,0.9842323349403536,0.7597640299245841,0.6887092036506923,0.8355114067177327
T000018,1.040375790925167,0.9582306797659401,0.9015938185882506,0.7573613118146436,1.460747119985248,1.4620787104868616,1.450739356690272,1.1203653566005376,0.9632269138356688
T000019,2.2342474221547377,2.4423917328673928,2.1974227782080566,2.233446223540993,3.3143748343225656,3.314476871508942,3.3142767413609358,3.0027696625724993,2.3579480397642176
T000020,1.197698112231702,0.926652726100002,1.2377895246777526,1.1819840610641372,1.810342402920246,1.8103091657358834,1.8412153124709205,1.9305417834085619,1.0110262704562112
T000021,1.1025736942963411,1.0515028093277807,1.1735937992952357,2.2658133185155904,0.4823447000739823,0.4841905439034982,0.4892213581352034,1.1463369540803168,1.185101617390484
T000022,1.132610461977178,1.132610461977178,0.9851685466239796,1.2482954873055045,1.3133783181269338,1.3133914139907694,1.2653906419241818,1.212457563589477,1.1454523724154417
T000023,0.44523498618433166,0.47314123087869087,0.442598293314324,0.2857973037008627,0.657629504225194,3.23534210216382,0.5969821522032085,0.44238822928972066,0.41005573342819873
T000024,1.009685557714053,1.0759355607002443,1.1748579639379144,1.256304179552483,1.4263416767083152,1.475800631772468,1.5067066373360098,1.0140271447656661,1.505389403370275
T000025,2.0989589618824604,1.8638590993871993,2.5189530021109765,3.564000479043132,4.278767106069009,3.7969758419396147,3.9884831650244323,3.115021304913924,2.43125
T000026,1.5826699773790993,1.5956484168026097,1.4147130746214915,1.4137690043409499,2.985864859365454,2.6009711590404745,1.89755483680551,1.6513915981493565,1.6502635325856168
T000027,1.6002363923491871,1.5518867111292265,2.3498741552522917,1.8701401658140497,0.6982744741290995,0.6120326262433442,1.4404058032856604,1.6682240616159678,2.0254013587779656
T000028,0.4934428957819691,0.5918326373337132,0.6044077686299425,0.9075010198600407,1.5785128875173617,1.5851975216345089,1.478280225178842,0.738863857307523,0.9802563214409421
T000029,0.8532371579895148,0.7890988482953254,0.7317709360934016,0.8231555699423234,2.047470649545372,1.7791159151511056,1.770115576390665,1.0865362151889497,1.1695616211745243
T000030,1.633499831837891,1.5495730809004036,1.332307439661572,1.5941002621552998,0.929529401654051,0.8348561478407223,1.0136579160740025,1.2001133593908317,1.7851162790697674
T000031,2.1391500860637205,1.7625638576314167,1.90751652926039,2.6644764959973504,0.8420690996675514,0.632245002131991,1.1850793221459524,1.498181823669999,2.012789979712446
T000032,0.9129442304223264,1.0472674650990237,1.0251798913447168,1.033618946565032,1.7191954516913215,1.7306885116320665,1.7307784155653532,1.512547692171991,1.0747772181325068
T000033,1.670877819045992,1.3208604451391623,1.3786743391237575,1.0837664282370396,2.0066443111109393,2.020444294101785,1.491515959646442,1.2582611678689473,1.6819794952681386
T000034,2.4155227925760294,2.6623747951132226,2.1106179445675113,2.2632758512407225,3.1499822749845654,3.1296209235137726,3.1612053013037165,2.6077596476628786,2.453647313574232
T000035,1.4155331647471772,1.4155331647471772,1.4910075481821008,1.2980835345979784,1.1686886666596286,1.359469929311266,1.1652960068750384,1.1862679629916795,1.173907388137357
T000036,1.5578864352197377,1.5579487029705212,1.326858283973616,1.6231470892885065,1.0461601023878406,1.0431366174050996,1.0461885166995184,1.1612591692309646,1.6185522323363677
T000037,2.837357714684306,2.8574994277288654,2.5934450447338526,2.403640616023467,1.0900637958719896,1.1254267980455646,2.117187732116897,2.964402865297682,2.1666666666666665
