unique_id,MetaARIMA,AutoARIMA,AutoETS,AutoTheta,AR,MA,ARMA,ARIMA,SeasonalNaive
T000000,1.2956316315649155,1.2862850009608504,1.4511168085832402,1.755021894197767,6.7824975912843275,5.976285899657153,5.15438964135886,16.02579163340661,1.6491688222251204
T000001,1.0089390567717984,0.901421844171535,0.9480953721474625,1.1416620817382783,2.7050702196063527,3.044677311532885,2.4252623480090865,2.527439767510495,1.2494466121818375
T000002,0.7343339810293579,1.5618051087614153,0.663636825873383,0.4300234718156961,2.8732226486256183,3.176297537385955,2.827566686615824,1.15324529187771,0.25672111670210135
T000003,0.839120659864949,1.3572090171057953,0.9850237792825877,0.6873166871758155,3.7295265336206747,4.956950726896505,2.6751655345225647,2.036968610936012,0.9965877399854156
T000004,0.6878538191620058,0.646393249005776,0.7333021186533958,0.6381188363849656,4.400449412648419,5.443126055954391,1.694664103685483,0.8885671283319446,0.8340772167272102
T000005,0.8515259717280895,1.8024669236980404,0.8291284550504067,0.6346368614967223,3.2420919550317002,3.7119730895159426,3.5396294241926896,1.90156284174366,1.0835374743782158
T000006,0.5117328721031995,0.46365659210753757,0.2714074444063647,0.33553463337989897,1.2970931743199061,1.292254139085237,1.2735346497856743,0.5486546407294784,0.33569241986725074
T000007,0.39350946425235617,0.21970703916322742,0.20253268118183265,0.2796528373686963,0.4201919765918353,0.3512316919452074,0.40894322497641616,0.31368057126611376,0.39854448278105087
T000008,1.1208269462187637,0.8543427865431366,0.8741167021661077,0.7355705531945047,2.1290930995056274,5.509847102169609,1.3099798121238686,0.9931783529376303,1.1842062512184026
T000009,1.2837941050140584,1.1022092226873341,0.9109679818982978,0.5748190929352724,2.959625503072625,3.814788924988446,3.0577601570704425,1.4579324377879042,1.1847727956665661
T000010,1.068380628584487,0.9692995953311825,0.6537774097796809,0.7377845115648999,4.346503717762596,4.701492294852864,2.328235047155835,2.336242105367245,0.6754123290772629
T000011,0.8597637084177511,0.5793612331635176,0.7890191432217044,0.7530192273067375,2.599135565283922,2.8083347799658247,1.4599469238902367,1.4813193565910998,0.5646796460110318
T000012,0.35945066243523766,0.33520869227738154,0.3453697760712456,0.35400948581886094,0.8816597486963034,2.000853881803117,0.6080071025970045,0.5345139211058603,0.35355880054734284
T000013,1.3586687586051056,1.2584513242390662,1.5962550301386882,1.6399987192891885,1.6828417850817876,13.305401874732562,1.7064657919521915,1.7307876807406994,1.6259103322554223
T000014,0.2952353528914572,0.22506091522077495,0.18393223957241053,0.5799931465385042,1.3097158958771598,2.2237496722357437,1.413414188884697,0.4278224868525567,0.5993749196934733
T000015,0.889193344446911,0.9008984167456863,1.431852343253493,1.6118138743942712,3.0970080219337595,4.402778845302386,3.6527563081462624,1.423604488955977,0.9806154432708969
T000016,1.5520092596778436,1.370919458674733,1.1659787066566527,1.0190947886292627,1.7958763210116526,4.622891068545003,2.107683537599355,1.4151848312408906,1.8850836714880268
