MetaARIMA,AutoARIMA,"ARIMA(2,1,2)","ARIMA(1,0,0)",SeasonalNaive,AutoTheta,AutoETS,unique_id
0.0087685654301053,0.0053460248153676,0.005103680056545,0.0052986215974151,0.0131551990709117,0.0083778073976453,0.0053532959718768,M1001
0.0070558348415032,0.0029591054937692,0.0034576848897391,0.0029892264005039,0.0076984404509935,0.0065927344999465,0.0028382032227066,M1008
0.0364988498856232,0.0364988498856232,0.0394357864946047,0.0266827229437815,0.0233767670115026,0.0438342781716066,0.036306834510019,M1015
0.0071809757349491,0.0198764398164111,0.0195138375940663,0.0534373444992372,0.0313857362380441,0.0174857551949064,0.015499700268461,M1032
0.0189904914856921,0.0102599131102374,0.0138055444717317,0.018092421015329,0.0211124655787821,0.0162807373369889,0.0100599833498451,M1040
0.0403303683890829,0.0342696047623868,0.0315937324258328,0.0218290294092838,0.015809053848242,0.0358600228488878,0.0293839530222082,M1041
0.00750237861276,0.006312430059793,0.0060401775471272,0.0166108334785919,0.0246006278890815,0.0072016815180061,0.0060594979196359,M1043
0.0216038956097082,0.0216038956097082,0.0222956637827362,0.0193765901867793,0.0137654526407565,0.0249641500219972,0.0275966222163558,M1045
0.0218572843851738,0.0337009905308078,0.0341730106185932,0.0337111752749356,0.0174177148804487,0.036044807237141,0.0287786924930478,M105
0.0713872041614283,0.0666887315431382,0.0701828993363389,0.0633192223473841,0.0937008121935104,0.0797686523877431,0.0771011649795314,M1053
0.0485368209465403,0.0341700491917536,0.0313326809780685,0.0311844207822139,0.0467715702865345,0.0365772970284782,0.0446491779363246,M106
0.0323195213310487,0.0721755396383423,0.0721755396383423,0.1114067460763169,0.0605393569287234,0.0669536526057464,0.0422954059233794,M1064
0.0619476708087998,0.0694977209981669,0.0654055858167465,0.0953586199299495,0.0573969868018763,0.0692979119207729,0.0583384734985161,M107
0.0384127372615575,0.0752124391082503,0.0752410125709108,0.1327434925075415,0.0224864792018192,0.0708591300563349,0.0163581964303767,M1070
0.0102992657468598,0.0307081770776927,0.0178452895986983,0.0359264945519955,0.0723411524664703,0.0173357876442401,0.0160932417006537,M1072
0.1100033554622389,0.1125701492128688,0.1125701492128688,0.0555448559577485,0.106694541126423,0.1022036898492855,0.1027041354472234,M1077
0.3262318913929176,0.3226162519557887,0.3565922046261776,0.4506464656941523,0.3899431506995947,0.2573305428135939,0.2956002511441371,M1078
0.0274213778213395,0.0479204688745397,0.0428579717856079,0.0693257554070346,0.0439955125732915,0.0512666498753224,0.0269230705104727,M1080
0.0583189078026439,0.0536512778305587,0.013690424067812,0.0126805511499672,0.0709479795441963,0.0052500287740684,0.0456383530122678,M1084
0.022379689148784,0.0067354626571292,0.0156380785202768,0.0067352391545828,0.0130376352213181,0.0197687942773847,0.0217585385069784,M1085
0.0512568205291051,0.0391457248059384,0.0377596128636524,0.0414187962759646,0.0467613289362522,0.0535608013522271,0.0726885230860921,M1088
0.0200101707406989,0.0529937086867184,0.0474955138977095,0.0640236487039449,0.0360420563691484,0.0401074748093694,0.0180917440163929,M1094
0.0213537913804071,0.0414798801480842,0.0481909575537136,0.0820572892884714,0.0525037487824959,0.0431411018314122,0.0192464185784183,M1095
0.0473267338844647,0.0589639599607777,0.0574379347803218,0.0797001102698179,0.0679867088323216,0.0464836652699582,0.038866750871164,M110
0.020103151516548,0.0612669022461788,0.0606483795255641,0.1292539614858595,0.069627450840933,0.0535720251232834,0.0546212221598499,M1096
0.0385209560119942,0.0636520323803014,0.0783085389857069,0.0787549017650579,0.0542369567290532,0.0412775501660635,0.0602728659778103,M1101
0.0137628744192759,0.0724329026341801,0.0724329026341801,0.1029275116418095,0.0357609628161422,0.0562150771090078,0.0084082693427379,M1103
0.0132407879633255,0.0122307275989157,0.0122307275989157,0.0413155107353439,0.0118589977206742,0.0204025785957211,0.0156671335486187,M1106
0.12439336815086,0.1265853476129288,0.12439336815086,0.139102126489652,0.1534833745135693,0.1089050701998934,0.1086953719262036,M1117
0.0141091680805905,0.0098999862282859,0.0029698019322752,0.005893018663377,0.0053537505107096,0.0094952671944131,0.010157209103152,M1118
0.0134568530032662,0.0313637697965958,0.0100128141850598,0.0321557299371554,0.0596404243245372,0.0208852609473816,0.0204264379123859,M1119
0.0140327053875719,0.0535012116896341,0.1046700849973265,0.0592681014249003,0.0425311688577101,0.033672230708468,0.0360146309027864,M1126
0.0075410399252921,0.0209561025141058,0.0194277906227324,0.0236462693819384,0.0523675179730578,0.0092131544461037,0.0083083818520688,M1141
0.00553995498173,0.0092805356210882,0.0060555946267988,0.0062439078868989,0.0114118843705284,0.0078510310707456,0.006332335549637,M1145
0.0358228791714526,0.0345394282203478,0.0348459830794769,0.0353403355951622,0.0572919733029833,0.0345641338613249,0.0345392730379432,M115
0.0098319456481479,0.0089644101820519,0.0086943759977381,0.0134429633833705,0.0194233309773782,0.0104398929834253,0.008964410835128,M1151
0.0182839458265832,0.023725722799029,0.0238881432234619,0.0271693038446183,0.0173073567567088,0.023221865709314,0.0178269727558832,M1159
0.0081224140316055,0.020731014036327,0.0920716112039545,0.0202567008677779,0.038330260751999,0.0119432181950523,0.0075970452097749,M1161
0.0174928148286547,0.0106942761483246,0.0084576485012353,0.0069471252589435,0.0031214694455275,0.0194516227760457,0.008999714950423,M1166
0.0039325593335712,0.0018868063873827,0.0054668803641747,0.0242981979139,0.0435060629415016,0.0059350612861405,0.007411351219273,M1169
0.0592057019131465,0.12057180114862,0.0997546531838118,0.1254528621999515,0.0673186819400987,0.1010098579694927,0.081495721120827,M1173
0.0536476090792391,0.0576834980755282,0.052684120604581,0.0498356626880605,0.0458731564317748,0.0479021988738103,0.0477308988911179,M1174
0.0227006370980596,0.0302013681105047,0.0302013681105047,0.1978775662036823,0.0776428593098225,0.0395203999119096,0.0271646857303572,M1175
0.1425919815538418,0.1472612691058622,0.1427289806677417,0.194872998705345,0.1833927377512737,0.1529337359910608,0.1561636068600282,M1178
0.011378561136706,0.0198520670558741,0.0091940538623958,0.0197148801637269,0.0295097419188066,0.014144050822513,0.0125479318495867,M1183
0.0278725557680185,0.0210762473286271,0.0196410205049456,0.0400249249930655,0.0648884295577573,0.0337481969256594,0.0125027159160445,M1192
0.2560799669574734,0.2625083787614462,0.2624305197687264,0.1721180533296248,0.3945643186123655,0.3227696875640829,0.233920491221148,M1198
0.0239381870551762,0.0324564769763101,0.032649746308374,0.0460702374450982,0.0343581082872406,0.0330459426107795,0.0259451584915591,M1207
0.015330630155719,0.0263444809417193,0.028625283074312,0.0353381457595601,0.0608081712959171,0.0149711554704398,0.0141392790288315,M1210
0.0166404702474302,0.0162867022177773,0.0199610479896024,0.0317490125196152,0.0978046861147743,0.0151255022987889,0.0230818402366019,M1221
0.0162113631456927,0.015249289927536,0.0195834809948915,0.0284782289429006,0.0862214543822965,0.0138716382359629,0.0134192584840168,M1228
0.0351461296279603,0.0530512684983988,0.0373266456410907,0.0403609370426965,0.0700981797163061,0.0215990061047022,0.0310135314713532,M1230
0.0174678114444396,0.031758322853042,0.0310180285937301,0.0515233609033802,0.1664692728165795,0.0390308080297123,0.0296816190567401,M1232
0.0125385854889096,0.0147638605281924,0.0141301068554872,0.0193423780136386,0.0304675259750507,0.0070199371975092,0.0137697251795412,M1239
0.0987941515983523,0.0985538043959422,0.0612452434278583,0.176537523029022,0.1747972934150864,0.0575625814167858,0.0847140775782511,M1237
0.0253957754098189,0.0170152038252391,0.018515467178045,0.0114334020712425,0.040404363700888,0.0262550085034488,0.0178444594870726,M1240
0.3511081965909663,0.3453102634058128,0.3502189487511285,0.0968757705424076,0.3529040620515589,0.3746316152257701,0.2650011524476465,M1251
0.0761756335515282,0.0450974811558155,0.0486049377989062,0.0534379636059909,0.0805202175409536,0.0445394741121518,0.0444504646242562,M1253
0.0378025307869612,0.0388126679473324,0.0383079744295058,0.0363410055601164,0.0538373770066893,0.0428401226422195,0.0442456106338115,M126
0.0795826146719273,0.0334163070422451,0.0372308434551532,0.0333855586215595,0.0872042637536377,0.0678260947895911,0.0670096124032859,M1261
0.0231423077569757,0.0104897850133571,0.0140598716744442,0.0193969059686109,0.026544718098711,0.0080242017833206,0.0107163394038948,M1267
0.004064389939974,0.0105725470723792,0.0122369139717223,0.0131027437126776,0.0096877232685948,0.0076434778693253,0.0072215456766778,M1269
0.0175728161243569,0.0393689087400333,0.0476102597352568,0.0378812057184348,0.0388937139695021,0.0388455008201913,0.0248119612382696,M1270
0.0088176062290768,0.0265453504699928,0.0068050843721602,0.0165712365863607,0.038730809056145,0.0138048441006479,0.0105046737836777,M1272
0.076136823898725,0.0749335069559259,0.0775675324240369,0.0756717377457778,0.1005026482120722,0.0571730024091384,0.0757251721712364,M128
0.0021076745311975,0.0034462752008222,0.0015700504719885,0.0025692502963432,0.0061039313306968,0.0010260523106384,0.001293777894031,M1290
0.0012870429673157,0.0015911280696285,0.0015659273435478,0.0040659184545614,0.0068467056736888,0.001490820817881,0.0014814954150161,M1296
0.0007438062831915,0.0004816590947456,0.000674458038595,0.0063127733085749,0.0106124467425223,0.0027916925399405,0.0004997216366573,M1300
0.0052260633864581,0.0073779181847921,0.0067980980269716,0.0046521615011157,0.0044257414121416,0.004385591554316,0.0048734050684487,M1305
0.0020757984047267,0.0014975317029653,0.0018388669831936,0.0072435531134664,0.001482343170949,0.0039991913781326,0.0064374885113972,M1312
0.0006365255060201,0.0006005877983006,0.0006557244603637,0.0055313633729661,0.009979205247009,0.0020330585712604,0.0007523325940858,M1314
0.1021845860510173,0.0999300588449117,0.1017212806931736,0.1362909921232965,0.1465309219672043,0.0905560050071527,0.0992280527094878,M133
0.0158386720527485,0.0157990259770721,0.0205395383656841,0.029931631626023,0.0517169757097975,0.0358107465372519,0.019518244930064,M1333
0.0136005588694916,0.006308090245818,0.0096279078443541,0.0114589979751896,0.0430428895689197,0.0087624277331079,0.0094212065288819,M1342
0.1556100570266297,0.2168811813379166,0.1539280919705051,0.149681514621662,0.1193551490889932,0.1617122020119704,0.1580045659149117,M1343
0.0398164861706437,0.10965244836385,0.1555674623348374,0.074268309545175,0.0206201169921336,0.1060421547849996,0.0684018080760936,M1346
0.0895670145919622,0.0868291378050207,0.0884827477399928,0.1331078074598132,0.1277853818047386,0.08265711596261,0.0767369339745187,M135
0.0969460304082046,0.074520782213492,0.0728253216210763,0.0773615388369228,0.0689105861865646,0.1089204716159533,0.0900746563868496,M1358
0.0637811491453634,0.0795144837039371,0.071777523041994,0.0771387849125635,0.0881868116393247,0.1123387257628584,0.0928725072287308,M1362
0.0999594879571948,0.1261898125217518,0.136826851983682,0.1058185881355791,0.083536950618504,0.1362736618232255,0.1198066815621234,M1366
0.0596475092489168,0.0861325777374314,0.0866681973214674,0.0807172984976327,0.0944489546437491,0.0840539684616447,0.0849146562697321,M137
0.0226087045112353,0.0247569680773185,0.0249168145559378,0.0266546937488485,0.0114945892846732,0.0250569559140007,0.0227327603904292,M1370
0.0008905959973116,0.0012794704285263,0.001899132747928,0.0049103974521552,0.0099771557957575,0.0010836383121803,0.0008382275850073,M1375
0.0722993283327522,0.0681112252582653,0.0685984622147788,0.0806131459304163,0.130287526702172,0.0689794504142873,0.0812964692044405,M1379
0.1734464719652691,0.146199167333056,0.1536309103956449,0.1341194820439711,0.2023821563389473,0.1583767824457348,0.1346043868664864,M1380
0.0478533837013698,0.9380575765894794,0.3654139339105967,0.1652324882008573,0.0836373035436021,0.3633156042315488,0.0458189176869545,M1388
0.0630761024173905,0.2727688178874548,0.1874736922408602,0.1410511221424301,0.0796060108835325,0.1883809389707945,0.0558668843928216,M1390
0.0423641611007212,0.6631788986176795,0.5092388849460187,0.1625319979867152,0.0464644876348202,0.2985017377240255,0.0318009305855551,M1397
0.0358291058644569,0.2870440315488703,0.1858259469812118,0.1297187113300288,0.0441311248479453,0.2098268700354021,0.0378775287489163,M1398
0.0819485815445895,0.077537556497004,0.0757718937417285,0.1014693046538188,0.1469531265780423,0.124615989806414,0.0772072116179702,M1405
0.041861740622814,0.0406299221540208,0.0146089000847839,0.0083237899964416,0.0493397249119927,0.0403684585556354,0.0429573788770196,M1412
0.0909285452107167,0.0913414656688716,0.0915267876172783,0.1056274149652069,0.0996371688669036,0.0904052692841244,0.0920816104723304,M145
0.1112776205581425,0.1112776205581425,0.1168391550621399,0.1522937954310123,0.1163425334321399,0.1034346424802006,0.1114459343509212,M146
0.0831681548395703,0.1000678821582711,0.0961336645220966,0.0699465349622715,0.0905059240363075,0.0917200909895912,0.0810461051242339,M149
0.2266024544285435,0.218969086201365,0.2733048137563553,0.2061374015752272,0.2725780988406419,0.2329791127126812,0.2064859772063432,M15
0.044815076199527,0.0570141796792487,0.0506305394186237,0.1980141467664575,0.1083397721671551,0.0427632895691167,0.0434992594635004,M154
0.0356282587403523,0.0378368290168347,0.03755401394954,0.1025338316423521,0.0523214030089964,0.0408724101065779,0.0397540672423903,M158
0.0338172921066476,0.0309424601900514,0.0971872218969828,0.0670530951124386,0.0662427577416411,0.046513986225898,0.0370687215541142,M155
0.2851010573930873,0.1797606886906308,0.1840896670009926,0.1827018138569079,0.33070245739959,0.1981313209815602,0.1924408045499787,M16
0.079723794361251,0.0782281782780558,0.0705612883431397,0.1026933400613499,0.1026780552251644,0.0944041818516083,0.0975047479085779,M160
0.0523498293649539,0.0551128106691075,0.0513337650035299,0.1546462458292517,0.0889195085032002,0.0450697888952873,0.0397472009258855,M166
0.1852409266924598,0.2245275620901921,0.1992371221497179,0.2075970646783366,0.2227917510405902,0.2015485303797655,0.2071788095365905,M17
0.2256892772411305,0.2256892772411305,0.220721091815609,0.2939069546453788,0.2079171319711064,0.1565038260929658,0.1794910821025945,M188
0.1539561023666883,0.1539561023666883,0.1342634822449382,0.1568016098536334,0.2126701880232183,0.1235810156582934,0.4911263044941937,M19
0.0411288790419348,0.0538532933161644,0.0536915084551245,0.0556902419040823,0.0376597034061801,0.0545925626777698,0.0550814246095597,M191
0.1236239254201021,0.1236239254201021,0.1279566036398918,0.214216336322182,0.0997971844444652,0.105384551762253,0.1043017165111842,M199
0.1990774212452385,0.1952607629587191,0.1968741056187677,0.2960804909014837,0.1924961141629072,0.1639512048627459,0.1891726334374293,M200
0.2049479706402588,0.2046625999126167,0.2049248533583124,0.3225878567694267,0.1355845243550447,0.167769540289097,0.1309545477865665,M21
0.1097797213519041,0.0864248719099203,0.1265962940914452,0.1563450313031053,0.1241462996837024,0.1159277693708973,0.1046796516551573,M214
0.1284953696271281,0.131071847934795,0.1269241358905836,0.1312527626902408,0.1522574715251965,0.1278265337002567,0.1311647911102075,M215
0.0672918274673247,0.0681205667004869,0.0650883629975944,0.0683645422595019,0.0701043544102346,0.0645840234469878,0.0682024864240788,M219
0.1842728992539914,0.1899124945620459,0.1842728992539914,0.1856188626098357,0.2312765885200577,0.1842272417889986,0.1861015106691615,M227
0.2155077532984482,0.2155077532984482,0.1985933540249959,0.1870593928676946,0.2201621013566774,0.1988694912934586,0.3784917913207708,M228
0.1841068527283323,0.1124827295827797,0.1960724669275406,0.2112269878425098,0.1465875562235565,0.1762870569360855,0.2079973772386338,M230
0.1571476450425713,0.1513848381939537,0.1535758904249302,0.1738752819898696,0.2741999677115276,0.1497932811955318,0.1599686407679281,M233
0.243023595273496,0.2438512262180071,0.2421242565715571,0.2363203616658449,0.2334098845439582,0.2424304003606729,0.2359150061423877,M236
0.2463302259652401,0.2376498247698669,0.2616887683848793,0.3669579392654656,0.230517036203306,0.2430897072821986,0.2990492257504977,M240
0.0851800231963721,0.0712268013761368,0.077022560128743,0.1613227220530313,0.1113890670916114,0.0959682880488205,0.0722105135510834,M244
